key_id,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating
964,330010,1248,1495,Malatesta Trattoria,(212) 741-1207,10014,NY,New York,649 Washington St,0,1,1,Sevilla,(212) 243-9513,10014,NY,New York,62 Charles Street,0,1,0
965,172697,1457,782,Locanda Verde,(212) 925-3797,10013,NY,New York,377 Greenwich St,0,0,1,Locanda Verde,(212) 925-3797,10013,NY,New York,377 Greenwich Street,0,1,1
966,335909,2993,1537,Super Duper Burgers,(415) 538-3437,94103,CA,San Francisco,721 Market St,0,1,1,Blue Bottle,(415) 495-3394,94103,CA,San Francisco,66 Mint Street,0,1,0
967,335867,2424,1537,Bowl’D Acai,(415) 770-7000,94103,CA,San Francisco,14 Mint Plaza,0,1,1,Blue Bottle,(415) 495-3394,94103,CA,San Francisco,66 Mint Street,0,1,0
968,335882,2616,1537,Blue Bottle Coffee Co,(510) 653-3394,94103,CA,San Francisco,66 Mint St,0,1,1,Blue Bottle,(415) 495-3394,94103,CA,San Francisco,66 Mint Street,0,1,0
969,452784,2640,2333,La Taqueria,(415) 285-7117,94110,CA,San Francisco,2889 Mission St,0,1,1,Jasmine Tea House,(415) 826-6288,94110,CA,San Francisco,3253 Mission Street,1,1,0
970,452807,2832,2333,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Jasmine Tea House,(415) 826-6288,94110,CA,San Francisco,3253 Mission Street,1,1,0
971,186454,1562,863,Bleecker Street Pizza,(212) 924-4466,10014,NY,New York,69 7th Ave S,1,1,1,Bar Pitti,(212) 982-3300,10014,NY,New York,268 6th Avenue,0,0,1
972,45503,643,189,Shokran Moroccan Restaurant,(773) 427-9130,60641,IL,Chicago,4027 W Irving Park,0,1,0,Sabatino's Restaurant and Lounge,(773) 283-8331,60641,IL,Chicago,4441 W Irving Park Road,0,1,1
973,64866,700,273,North Pond,(773) 477-5845,60614,IL,Chicago,2610 N Cannon Dr,0,0,0,North Pond,(773) 477-5845,60614,IL,Chicago,2610 N. Cannon Drive,0,1,0
974,64847,247,273,Pequod’s Pizzeria,(773) 327-1512,60614,IL,Chicago,2207 N Clybourn Av,1,1,0,North Pond,(773) 477-5845,60614,IL,Chicago,2610 N. Cannon Drive,0,1,0
975,325352,1072,1462,Brooklyn Bagel & Coffee Company,(212) 924-2824,10001,NY,New York,286 8th Ave,1,1,0,Brooklyn Bagel & Coffee Company,(212) 924-2824,10001,NY,New York,286 8th Avenue,1,1,0
976,325367,1316,1462,The NoMad Bar,(212) 796-1500,10001,NY,New York,10 W 28th St,0,0,0,Brooklyn Bagel & Coffee Company,(212) 924-2824,10001,NY,New York,286 8th Avenue,1,1,0
977,283146,1585,1272,La Grenouille,(212) 752-1495,10022,NY,New York,3 E 52nd St,0,0,0,La Grenouille,(212) 752-1495,10022,NY,New York,3 E 52nd Street,0,1,0
978,43700,286,178,Firecakes,(312) 329-6500,60654,IL,Chicago,68 W Hubbard St,0,1,1,Firecakes,(312) 329-6500,60654,IL,Chicago,68 West Hubbard Street,1,1,1
979,43737,731,178,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Firecakes,(312) 329-6500,60654,IL,Chicago,68 West Hubbard Street,1,1,1
980,383699,2847,1886,Sons & Daughters,(415) 391-8311,94108,CA,San Francisco,708 Bush St,0,0,0,Sons & Daughters,(415) 391-8311,94108,CA,San Francisco,708 Bush Street,0,0,0
981,369344,2779,1781,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th St,0,1,1,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
982,369319,2687,1781,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
983,369355,2832,1781,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
984,369381,2930,1781,Dynamo Donut & Coffee,(415) 920-1978,94110,CA,San Francisco,2760 24th St,0,1,1,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
985,369402,3047,1781,Atlas Cafe,(415) 648-1047,94110,CA,San Francisco,3049 20th St,0,1,1,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
986,369406,3068,1781,Salumeria,(415) 471-2998,94110,CA,San Francisco,3000 20th St,0,1,1,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th Street,0,1,1
987,287216,823,1291,Gramercy Tavern,(212) 477-0777,10003,NY,New York,42 E 20th St,0,0,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0
988,287254,1055,1291,ABC Kitchen,(212) 475-5829,10003,NY,New York,35 E 18th St,0,0,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0
989,287276,1184,1291,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th St,0,0,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0
990,287277,1186,1291,Cha-An,(212) 228-8030,10003,NY,New York,230 E 9th St,0,1,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0
991,287290,1266,1291,ChikaLicious Dessert Bar,(212) 995-9511,10003,NY,New York,203 E 10th St,0,0,0,Degustation,(212) 979-1012,10003,NY,New York,239 E 5th Street,0,0,0
992,453658,2760,2343,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving St,0,1,0,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving Street,0,0,0
993,185524,1223,855,Doughnut Plant,(212) 505-3700,10011,NY,New York,220 W 23rd St,0,1,0,Doughnut Plant,(212) 675-9100,10011,NY,New York,220 Between 7th & 8th Avenue,0,1,0
994,699221,2360,3416,Etta’s,(206) 443-6000,98121,WA,Seattle,2020 Western Ave,0,1,1,Cutter's Crabhouse,(206) 448-4884,98121,WA,Seattle,2001 Western Avenue,0,1,0
995,325542,1266,1463,ChikaLicious Dessert Bar,(212) 995-9511,10003,NY,New York,203 E 10th St,0,0,0,Jimmy's No. 43,(212) 982-3006,10003,NY,New York,43 E 7th Street,0,0,0
996,158140,827,726,Eleven Madison Park,(212) 889-0905,10010,NY,New York,11 Madison Ave,0,0,0,Eleven Madison Park,(212) 889-0905,10010,NY,New York,11 Madison Avenue,0,0,0
997,294550,1544,1327,Giano Restaurant,(212) 673-7200,10009,NY,New York,126 E 7th St,1,1,1,Giano,(212) 673-7200,10009,NY,New York,126 East 7th Street,0,1,1
998,652136,356,3240,Chicago Pizza And Oven Grinder Company,(773) 248-2570,60614,IL,Chicago,2121 N Clark St,0,1,0,R.J. Grunts,(773) 929-5363,60614,IL,Chicago,2056 N Lincoln Park West,1,1,0
999,652182,622,3240,Bricks,(312) 255-0851,60614,IL,Chicago,1909 N Lincoln Ave,1,1,0,R.J. Grunts,(773) 929-5363,60614,IL,Chicago,2056 N Lincoln Park West,1,1,0
1000,433662,2963,2192,Isa Restaurant,(415) 567-9588,94123,CA,San Francisco,3324 Steiner St,0,1,1,Ristorante Parma,(415) 567-0500,94123,CA,San Francisco,3314 Steiner Street,0,1,0
1001,382715,3052,1873,Matching Half Cafe,(415) 674-8699,94115,CA,San Francisco,1799 McAllister St,0,1,1,Green Chile Kitchen,(415) 440-9411 (415) 440-9412,94115,CA,San Francisco,1801 McAllister Street,0,1,1
1002,23716,459,104,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted St,0,1,0,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted Street,0,1,0
1003,23719,482,104,Greek Islands Restaurant,(312) 782-9855,60661,IL,Chicago,200 S Halsted St,0,1,1,Artopolis,(312) 559-9000,60661,IL,Chicago,306 S Halsted Street,0,1,0
1004,421400,2822,2110,Sotto Mare,(415) 398-3181,94133,CA,San Francisco,552 Green St,0,1,1,Caffe Sport,(415) 981-1251,94133,CA,San Francisco,574 Green Street,0,0,0
1005,703434,1975,3440,Mike’s Noodle House,(206) 389-7099,98104,WA,Seattle,418 Maynard Ave S,0,1,0,Mike's Noodle House,(206) 389-7099,98104,WA,Seattle,418 Maynard Avenue S,0,1,0
1006,23199,243,101,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1007,23240,418,101,Roy’s - Chicago,(312) 787-7599,60654,IL,Chicago,720 N State St,0,0,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1008,23317,773,101,River Roast,(312) 822-0100,60654,IL,Chicago,315 N La Salle Dr,1,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1009,23303,731,101,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1010,23312,761,101,Fabcakes,(312) 397-3300,60654,IL,Chicago,714 N Wells St,0,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1011,23259,503,101,Adagio Teas,(312) 698-9773,60654,IL,Chicago,617 N State St,0,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1012,23219,334,101,GT Fish &  Oyster,(312) 929-3501,60654,IL,Chicago,531 N Wells St,1,1,1,Roy's,(312) 787-7599,60654,IL,Chicago,720 N. State Street,0,1,1
1013,364700,2963,1760,Isa Restaurant,(415) 567-9588,94123,CA,San Francisco,3324 Steiner St,0,1,1,The Plant Cafe Organic,(415) 931-2777,94123,CA,San Francisco,3352 Steiner Street,1,1,1
1014,364702,3044,1760,Terzo,(415) 441-3200,94123,CA,San Francisco,3011 Steiner St,0,1,1,The Plant Cafe Organic,(415) 931-2777,94123,CA,San Francisco,3352 Steiner Street,1,1,1
1015,162032,1227,745,Keens Steakhouse,(212) 947-3636,10018,NY,New York,72 W 36th St,0,1,0,Keens Steakhouse,(212) 947-3636,10018,NY,New York,72 W 36th Street,0,1,0
1016,2535,464,11,Bandera Restaurant,(312) 644-3524,60611,IL,Chicago,535 N Michigan Ave,0,1,0,Bandera,(312) 644-3524,60611,IL,Chicago,535 N Michigan Avenue,0,1,0
1017,2558,535,11,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,Bandera,(312) 644-3524,60611,IL,Chicago,535 N Michigan Avenue,0,1,0
1018,342279,2839,1591,Il Canto Cafe,(415) 986-6565,94111,CA,San Francisco,275 Battery St,0,1,0,Fog City,(415) 982-2000,94111,CA,San Francisco,1300 Battery Street,0,1,1
1019,227892,1242,1048,Beyond Sushi Midtown West,(646) 964-5097,10019,NY,New York,62 W 56th St,1,1,0,Estiatorio Milos,(212) 245-7400,10019,NY,New York,125 W 55th Street,0,0,0
1020,341173,2491,1584,El Farolito,(415) 824-7877,94110,CA,San Francisco,2779 Mission St,0,1,0,Mission Chinese Food,(415) 863-2800,94110,CA,San Francisco,2234 Mission District Street,1,1,0
1021,341244,2832,1584,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0,Mission Chinese Food,(415) 863-2800,94110,CA,San Francisco,2234 Mission District Street,1,1,0
1022,341257,2909,1584,Mission Banh Mi,(415) 551-1772,94110,CA,San Francisco,2200 Mission St,0,1,0,Mission Chinese Food,(415) 863-2800,94110,CA,San Francisco,2234 Mission District Street,1,1,0
1023,431198,2640,2180,La Taqueria,(415) 285-7117,94110,CA,San Francisco,2889 Mission St,0,1,1,La Oaxaquena,(415) 621-5446,94110,CA,San Francisco,2128 Mission District Street,0,0,0
1024,431205,2659,2180,Taqueria Cancún,(415) 252-9560,94110,CA,San Francisco,2288 Mission St,0,1,0,La Oaxaquena,(415) 621-5446,94110,CA,San Francisco,2128 Mission District Street,0,0,0
1025,431305,3048,2180,La Santaneca,(415) 648-1034,94110,CA,San Francisco,3781 Mission St,0,1,0,La Oaxaquena,(415) 621-5446,94110,CA,San Francisco,2128 Mission District Street,0,0,0
1026,442866,3041,2266,Internos Wine Cafe,(415) 751-2661,94118,CA,San Francisco,3240 Geary Blvd,0,0,0,My Tofu House,(415) 750-1818,94118,CA,San Francisco,4627 Geary Boulevard,0,1,0
1027,442868,2565,2266,Lou’s Cafe,(415) 379-4429,94118,CA,San Francisco,5017 Geary Blvd,0,1,1,My Tofu House,(415) 750-1818,94118,CA,San Francisco,4627 Geary Boulevard,0,1,0
1028,655369,767,3253,Shiawase Restaurant,(773) 883-8888,60657,IL,Chicago,3422 N Broadway St,1,1,1,Wilde Bar & Restaurant,(773) 244-0404,60657,IL,Chicago,3130 N Broadway Street,0,1,1
1029,449084,2650,2307,24th Street Mini Park,(415) 717-2872,94110,CA,San Francisco,24th St & York St,0,0,0,Phat Philly Cheesesteaks,(415) 550-7428,94110,CA,San Francisco,3388 24th Street,0,1,1
1030,449141,3065,2307,Sun Rise Restaurant,(415) 206-1219,94110,CA,San Francisco,3126 24th St,0,1,0,Phat Philly Cheesesteaks,(415) 550-7428,94110,CA,San Francisco,3388 24th Street,0,1,1
1031,449102,2763,2307,Phat Philly,(415) 550-7428,94110,CA,San Francisco,3388 24th St,1,1,1,Phat Philly Cheesesteaks,(415) 550-7428,94110,CA,San Francisco,3388 24th Street,0,1,1
1032,365179,3042,1764,Samovar Tea Lounge,(415) 227-9400,94103,CA,San Francisco,730 Howard St,1,1,1,Samovar Tea Lounge,(415) 227-9400,94103,CA,San Francisco,730 Howard Street,0,1,1
1033,118512,160,523,Rootstock Wine & Beer Bar,(773) 292-1616,60622,IL,Chicago,954 N California Ave,0,0,1,Black Dog Gelato,(773) 235-3116,60622,IL,Chicago,859 N. Damen Avenue,0,1,1
1034,371936,3001,1799,Stella Pastry & Cafe,(415) 986-2914,94133,CA,San Francisco,446 Columbus Ave,0,1,0,Curry Leaf,(415) 440-4293,94133,CA,San Francisco,943 Columbus Avenue,0,1,0
1035,371933,2974,1799,Curry Leaf,(415) 440-4293,94133,CA,San Francisco,943 Columbus Ave,0,1,1,Curry Leaf,(415) 440-4293,94133,CA,San Francisco,943 Columbus Avenue,0,1,0
1036,350546,2523,1660,Bar Crudo,(415) 409-0679,94117,CA,San Francisco,655 Divisadero St,0,0,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0
1037,350589,2704,1660,Alamo Square Market & Deli,(415) 861-7120,94117,CA,San Francisco,535 Scott St,0,1,1,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0
1038,350630,2906,1660,The Alembic,(415) 666-0822,94117,CA,San Francisco,1725 Haight St,0,0,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0
1039,350649,2981,1660,Blue Front Cafe,(415) 252-5917,94117,CA,San Francisco,1430 Haight St,0,1,0,Alembic Bar,(415) 666-0822,94117,CA,San Francisco,1725 Haight Street,0,0,0
1040,444014,2584,2272,Four Barrel Coffee,(415) 252-0800,94103,CA,San Francisco,375 Valencia St,0,1,1,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market Street,0,0,0
1041,443999,2482,2272,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market St,0,0,0,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market Street,0,0,0
1042,444099,2997,2272,Skool,(415) 255-8800,94103,CA,San Francisco,1725 Alameda St,0,1,1,Sushi Zone,(415) 621-1114,94103,CA,San Francisco,1815 Market Street,0,0,0
1043,404895,2526,2011,Cafe du Soleil,(415) 699-6154,94107,CA,San Francisco,345 3rd St,1,1,1,Goat Hill Pizza,(415) 641-1440,94107,CA,San Francisco,300 Connecticut Street,0,1,0
1044,283331,942,1273,Aquagrill,(212) 274-0505,10012,NY,New York,210 Spring Street,0,1,1,Il Mulino,(212) 673-3783,10012,NY,New York,86 West 3rd Street,0,0,0
1045,283345,1229,1273,Il Mulino,(212) 673-3783,10012,NY,New York,86 W 3rd St,1,1,0,Il Mulino,(212) 673-3783,10012,NY,New York,86 West 3rd Street,0,0,0
1046,88007,778,383,Osteria La Madia,(312) 329-0400,60654,IL,Chicago,59 W Grand Ave,1,1,0,Tanta,(312) 222-9700,60654,IL,Chicago,118 West Grand Avenue,0,0,0
1047,87946,173,383,Tanta,(312) 222-9700,60654,IL,Chicago,118 W Grand Ave,0,0,1,Tanta,(312) 222-9700,60654,IL,Chicago,118 West Grand Avenue,0,0,0
1048,658213,145,3262,Green Street Smoked Meats,(312) 754-0431,60607,IL,Chicago,112 N Green St,1,1,1,Green Street Smoked Meats,(312) 754-0434,60607,IL,Chicago,112 N Green Street,0,1,0
1049,658223,539,3262,Mannys Cafeteria and Delicatessen,(312) 939-2855,60607,IL,Chicago,1141 S Jefferson St,1,1,0,Green Street Smoked Meats,(312) 754-0434,60607,IL,Chicago,112 N Green Street,0,1,0
1050,658226,663,3262,Morgan Street Cafe,(312) 850-0234,60607,IL,Chicago,111 S Morgan St,1,1,1,Green Street Smoked Meats,(312) 754-0434,60607,IL,Chicago,112 N Green Street,0,1,0
1051,11831,683,50,Tango Sur,(773) 477-5466,60613,IL,Chicago,3763 N Southport Ave,0,1,1,Tango Sur,(773) 477-5466,60613,IL,Chicago,3763 North Southport Avenue,0,1,1
1052,422979,2742,2121,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0,Osha Thai,(415) 826-7738,94110,CA,San Francisco,819 Valencia Street,1,1,0
1053,422992,2943,2121,Bar Tartine,(415) 487-1600,94110,CA,San Francisco,561 Valencia St,0,0,0,Osha Thai,(415) 826-7738,94110,CA,San Francisco,819 Valencia Street,1,1,0
1054,284622,1595,1279,Spiegel,(212) 228-2894,10009,NY,New York,26 1st Ave,0,1,0,Spiegel,(212) 228-2894,10009,NY,New York,26 1st Avenue,0,1,1
1055,981,212,6,The Purple Pig,(312) 464-1744,60611,IL,Chicago,500 N Michigan Ave,0,0,1,The Purple Pig,(312) 464-1744,60611,IL,Chicago,500 N Michigan Avenue,0,1,1
1056,1073,535,6,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611,IL,Chicago,405 N Wabash Ave,1,1,1,The Purple Pig,(312) 464-1744,60611,IL,Chicago,500 N Michigan Avenue,0,1,1
1057,173873,1324,790,John’s Of Bleecker Street,(212) 243-1680,10014,NY,New York,278 Bleecker St,0,1,0,John's of Bleecker Street,(212) 243-1680,10014,NY,New York,278 Bleecker Street,0,1,0
1058,173861,1001,790,Murray’s Cheese Bar,(646) 476-8882,10014,NY,New York,264 Bleecker St,0,1,0,John's of Bleecker Street,(212) 243-1680,10014,NY,New York,278 Bleecker Street,0,1,0
1059,35306,509,148,Ruth’s Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn St,0,1,0,Public House,(312) 265-1240,60654,IL,Chicago,400 N State Street,1,1,0
1060,35310,553,148,Kinzie Chophouse,(312) 822-0191,60654,IL,Chicago,400 N Wells St,1,1,1,Public House,(312) 265-1240,60654,IL,Chicago,400 N State Street,1,1,0
1061,35322,758,148,Tortoise Supper Club,(312) 755-1700,60654,IL,Chicago,350 N State St,0,1,1,Public House,(312) 265-1240,60654,IL,Chicago,400 N State Street,1,1,0
1062,421331,2740,2109,Absinthe Brasserie & Bar,(415) 551-1590,94102,CA,San Francisco,398 Hayes St,0,1,1,Caffe Delle Stelle,(415) 252-1110,94102,CA,San Francisco,395 Hayes Street,0,1,1
1063,421304,2498,2109,Espetus Brazilian Steak House,(415) 552-8792,94102,CA,San Francisco,1686 Market St,0,0,0,Caffe Delle Stelle,(415) 252-1110,94102,CA,San Francisco,395 Hayes Street,0,1,1
1064,382278,2827,1869,Fino Ristorante & Bar,(415) 928-2080,94109,CA,San Francisco,624 Post St,0,0,0,Fino,(415) 928-2080,94109,CA,San Francisco,624 Post Street,0,0,0
1065,220023,1291,1009,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd St,0,1,0,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd Street,1,1,0
1066,220041,1482,1009,Alta,(212) 505-7777,10011,NY,New York,64 W 10th St,0,0,0,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd Street,1,1,0
1067,220042,1488,1009,Rasa,(212) 254-1888,10011,NY,New York,25 W 8th St,1,1,0,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd Street,1,1,0
1068,220049,1600,1009,Da Andrea,(212) 367-1979,10011,NY,New York,35 W 13th St,1,1,1,La Maison du Macaron,(212) 243-2757,10011,NY,New York,132 W 23rd Street,1,1,0
1069,439004,2738,2242,Plow,(415) 821-7569,94107,CA,San Francisco,1299 18th St,0,1,1,Pera,(415) 796-3812,94107,CA,San Francisco,1457 18th Street,0,1,1
1070,650867,344,3233,RL Restaurant,(312) 475-1100,60611,IL,Chicago,115 E Chicago Ave,0,0,1,Ralph Lauren Bar & Grill,(312) 475-1100,60611,IL,Chicago,115 E Chicago Avenue,0,1,1
1071,650903,736,3233,Devon Seafood Grill,(312) 440-8660,60611,IL,Chicago,39 E Chicago Ave,0,1,0,Ralph Lauren Bar & Grill,(312) 475-1100,60611,IL,Chicago,115 E Chicago Avenue,0,1,1
1072,225367,1541,1032,Cafe Himalaya,(212) 358-0160,10009,NY,New York,78 E 1st St,1,1,0,Root & Bone,(646) 682-7080,10009,NY,New York,200 E 3rd Street,0,0,1
1073,101776,657,429,Chicago Bagel Authority,(773) 248-9606,60614,IL,Chicago,953 W Armitage Ave,1,1,1,Chicago Bagel Authority,(773) 248-9606,60614,IL,Chicago,953 W. Armitage Avenue,1,1,0
1074,453097,3044,2335,Terzo,(415) 441-3200,94123,CA,San Francisco,3011 Steiner St,0,1,1,Chotto,(415) 441-2223,94123,CA,San Francisco,3317 Steiner Street,0,1,0
1075,186815,968,864,Taboonette,(212) 510-7881,10003,NY,New York,30 E 13th St,1,1,0,Prune,(212) 677-6221,10003,NY,New York,54 E 1st Street,0,0,0
1076,187011,1344,864,Pata Negra,(212) 228-1696,10003,NY,New York,345 E 12th St,0,0,0,Prune,(212) 677-6221,10003,NY,New York,54 E 1st Street,0,0,0
1077,187049,1422,864,Tu-Lu’s Gluten-Free Bakery,(212) 777-2227,10003,NY,New York,338 E 11th St,1,1,0,Prune,(212) 677-6221,10003,NY,New York,54 E 1st Street,0,0,0
1078,187098,1513,864,Taqueria St. Marks Place,(646) 964-5614,10003,NY,New York,79 St Marks Pl,1,1,0,Prune,(212) 677-6221,10003,NY,New York,54 E 1st Street,0,0,0
1079,405243,3017,2014,Regent Thai Restaurant,(415) 643-5893,94131,CA,San Francisco,1700 Church St,0,1,0,Regent Thai,(415) 643-5893,94131,CA,San Francisco,1700 Church Street,0,0,0
1080,103734,509,438,Ruth’s Chris Steak House,(312) 321-2725,60654,IL,Chicago,431 N Dearborn St,0,1,0,House of Blues,(312) 923-2000,60654,IL,Chicago,329 North Dearborn Street,0,1,0
1081,143233,243,646,Beatrix River North,(312) 284-1377,60654,IL,Chicago,519 North Clark Street,0,1,1,Bow Truss Coffee Roasters,(312) 222-1306,60654,IL,Chicago,406 North Wells Street,0,1,0
1082,143263,731,646,Bow Truss Coffee Roasters River North,(312) 222-1306,60654,IL,Chicago,406 N Wells St,0,1,0,Bow Truss Coffee Roasters,(312) 222-1306,60654,IL,Chicago,406 North Wells Street,0,1,0
1083,143238,334,646,GT Fish &  Oyster,(312) 929-3501,60654,IL,Chicago,531 N Wells St,1,1,1,Bow Truss Coffee Roasters,(312) 222-1306,60654,IL,Chicago,406 North Wells Street,0,1,0
1084,443445,2907,2269,Cafe Golo,(415) 673-4656,94123,CA,San Francisco,1602 Lombard St,0,1,0,Benjarong Thai Cuisine,(415) 441-8999,94123,CA,San Francisco,1968 Lombard Street,1,1,0
1085,245566,1102,1113,Luzzo’s,(212) 473-7447,10003,NY,New York,211 1st Ave,1,1,0,Luzzo's,(212) 473-7447,10003,NY,New York,211-13 1st Avenue,1,1,0
1086,245587,1266,1113,ChikaLicious Dessert Bar,(212) 995-9511,10003,NY,New York,203 E 10th St,0,0,0,Luzzo's,(212) 473-7447,10003,NY,New York,211-13 1st Avenue,1,1,0
1087,684824,2369,3357,Big Mario’s New York Style Pizza,(206) 455-9583,98122,WA,Seattle,1009 E Pike St,1,1,0,Bimbo's Cantina,(206) 322-9950,98122,WA,Seattle,1013 East Pike Street,1,1,0
1088,684770,1770,3357,Quinn’s,(206) 325-7711,98122,WA,Seattle,1001 E Pike St,0,0,0,Bimbo's Cantina,(206) 322-9950,98122,WA,Seattle,1013 East Pike Street,1,1,0
