id,Restaurant Name,Phone,Zipcode,State,City,Address,Has Delivery,Has Take-out,Has outdoor seating
2590,The Pizza Shop,(415) 824-1840,94110,CA,San Francisco,3104 24th St,0,1,0
2591,Chez Maman,(415) 655-9542,94107,CA,San Francisco,1401 18th St,0,1,1
2592,Lucky 13,(415) 487-1313,94114,CA,San Francisco,2140 Market St,0,0,1
2593,Rusty’s Southern,(415) 638-6974,94109,CA,San Francisco,750 Ellis St,0,1,0
2594,Mount Sutro,,94143,CA,San Francisco,Medical Ctr Way,0,0,0
2595,La Folie,(415) 776-5577,94109,CA,San Francisco,2316 Polk St,0,0,0
2596,Estela’s Fresh Sandwiches,(415) 553-6068,94117,CA,San Francisco,250 Fillmore St,0,1,0
2597,The Italian Homemade Company,(415) 655-9325,94123,CA,San Francisco,1919 Union St,0,1,0
2598,Tselogs SF,(415) 658-7142,94102,CA,San Francisco,552 Jones St,0,1,0
2599,Garaje,(415) 644-0838,94107,CA,San Francisco,475 3rd St,0,1,0
2600,Chiotras Grocery,(415) 824-2353,94107,CA,San Francisco,858 Rhode Island St,0,1,1
2601,Molinari Delicatessen,(415) 421-2337,94133,CA,San Francisco,373 Columbus Ave,0,1,1
2602,Petite Deli & Picnic,(415) 374-7351,94133,CA,San Francisco,752 Columbus Ave,0,1,1
2603,Film Night in the Park,(415) 465-3456,94107,CA,San Francisco,San Francisco,0,0,0
2604,Delfina,(415) 552-4055,94110,CA,San Francisco,3621 18th St,0,1,0
2605,New College Hill Market,(415) 285-2147,94110,CA,San Francisco,3798 Mission St,0,1,0
2606,Kiss Seafood,(415) 474-2866,94115,CA,San Francisco,1700 Laguna St,0,0,0
2607,Tender,(415) 589-7879,94109,CA,San Francisco,854 Geary St,0,0,0
2608,Waffle Mania Truck,,94102,CA,San Francisco,1182 Market St,0,1,1
2609,Kitchen Istanbul,(415) 915-9847,94118,CA,San Francisco,349 Clement St,0,1,1
2610,Street Taco,(415) 525-4435,94117,CA,San Francisco,1607 Haight St,0,1,0
2611,La Espiga De Oro,(415) 826-1363,94110,CA,San Francisco,2916 24th St,0,1,0
2612,Alimento,(415) 296-9463,94133,CA,San Francisco,507 Columbus Ave,0,1,1
2613,Mission Picnic,(415) 735-3080,94110,CA,San Francisco,3275 22nd St,1,1,0
2614,Firepie,(415) 213-2300,94110,CA,San Francisco,3498 Cesar Chavez St,1,1,0
2615,Reem’s,(510) 852-9390,94110,CA,San Francisco,2948 Folsom St,0,0,1
2616,Blue Bottle Coffee Co,(510) 653-3394,94103,CA,San Francisco,66 Mint St,0,1,1
2617,Strawberry Hill,,94159,CA,San Francisco,50 Stow Lake Dr,0,0,0
2618,Benu,(415) 685-4860,94105,CA,San Francisco,22 Hawthorne St,0,0,0
2619,L&G Vietnamese Sandwich,(415) 345-1878,94109,CA,San Francisco,602 Eddy St,0,1,0
2620,Bar 587,(415) 817-1712,94102,CA,San Francisco,587 Post St,0,0,0
2621,Walzwerk,(415) 551-7181,94103,CA,San Francisco,381 S Van Ness Ave,0,1,0
2622,Kokkari Estiatorio,(415) 981-0983,94111,CA,San Francisco,200 Jackson St,0,0,0
2623,Box Kitchen,(415) 580-7170,94103,CA,San Francisco,431 Natoma St,0,1,0
2624,Coffee Bar,(415) 551-8100,94110,CA,San Francisco,1890 Bryant St,0,1,1
2625,Cafe de Casa,(415) 345-1055,94133,CA,San Francisco,2701 Leavenworth St,0,1,0
2626,House of Prime Rib,(415) 885-4605,94109,CA,San Francisco,1906 Van Ness Ave,0,0,0
2627,Golden Gate Park Children’s Playground,,94117,CA,San Francisco,Near Park Entrance At Haight and Stanyan St,0,0,0
2628,Beanstalk Cafe,(415) 576-1966,94108,CA,San Francisco,724 Bush St,1,1,1
2629,Chapeau!,(415) 750-9787,94118,CA,San Francisco,126 Clement St,0,0,0
2630,Pearl’s Deluxe Burgers,(415) 409-6120,94109,CA,San Francisco,708 Post St,0,1,0
2631,Craftsman and Wolves,(415) 913-7713,94110,CA,San Francisco,746 Valencia St,0,1,1
2632,Firefly Restaurant,(415) 821-7652,94114,CA,San Francisco,4288 24th St,0,0,0
2633,Piccolo Forno,(415) 757-0087,94133,CA,San Francisco,725 Columbus Ave,0,1,1
2634,Huntington Park,,94108,CA,San Francisco,California St & Cushman St,0,0,0
2635,Black Hammer Brewing,(415) 758-2223,94107,CA,San Francisco,544 Bryant St,0,0,1
2636,Hopwater Distribution,,94108,CA,San Francisco,850 Bush St,0,0,0
2637,Souvla,(415) 400-5458,94102,CA,San Francisco,517 Hayes St,0,1,1
2638,Range Restaurant,(415) 282-8283,94110,CA,San Francisco,842 Valencia St,0,0,0
2639,Hai Ky Mi Gia,(415) 771-2577,94109,CA,San Francisco,707 Ellis St,0,1,0
2640,La Taqueria,(415) 285-7117,94110,CA,San Francisco,2889 Mission St,0,1,1
2641,Wooly Pig Cafe,(415) 592-8015,94122,CA,San Francisco,205 Hugo St,0,1,1
2642,Nara Restaurant & Sake Bar,(415) 638-6124,94117,CA,San Francisco,518 Haight St,0,1,0
2643,Kitchen Story,(415) 525-4905,94114,CA,San Francisco,3499 16th St,1,1,1
2644,Jump Start Coffee & Grocery,(415) 642-7555,94110,CA,San Francisco,1192 Guerrero St,0,1,1
2645,Tierra Mia Coffee,(415) 525-3142,94110,CA,San Francisco,3188 Mission St,0,1,1
2646,Keiko à Nob Hill,(415) 829-7141,94109,CA,San Francisco,1250 Jones St,0,0,0
2647,Hot Press,(415) 814-3814,94110,CA,San Francisco,2966 Mission St,1,1,1
2648,Canela Bistro & Wine Bar,(415) 552-3000,94114,CA,San Francisco,2272 Market St,0,1,1
2649,Hogwash,(415) 361-5500,94102,CA,San Francisco,582 Sutter St,0,1,0
2650,24th Street Mini Park,(415) 717-2872,94110,CA,San Francisco,24th St & York St,0,0,0
2651,Sweet Chinito,(415) 821-3388,94110,CA,San Francisco,3100 Mission St,0,1,0
2652,DragonEats,(415) 795-1469,94102,CA,San Francisco,520 Gough St,0,1,0
2653,Cafe International,(415) 552-7390,94117,CA,San Francisco,508 Haight St,0,1,1
2654,Love N Haight Deli,(415) 252-8190,94117,CA,San Francisco,553 Haight St,0,1,0
2655,Parada 22,(415) 750-1111,94117,CA,San Francisco,1805 Haight St,1,1,0
2656,Taqueria Vallarta,(415) 826-8116,94110,CA,San Francisco,3033 24th St,0,1,0
2657,Vega Cafe,(415) 260-1262,94103,CA,San Francisco,1246 Folsom St,0,0,0
2658,Tara Indian Cuisine,(415) 861-6655,94114,CA,San Francisco,2217 Market St,1,1,0
2659,Taqueria Cancún,(415) 252-9560,94110,CA,San Francisco,2288 Mission St,0,1,0
2660,Corridor Cafe,(415) 400-4979,94102,CA,San Francisco,100 Van Ness Ave,0,1,1
2661,Sweet Maple,(415) 655-9169,94115,CA,San Francisco,2101 Sutter St,0,1,1
2662,Eno Wine Bar,(415) 678-5321,94102,CA,San Francisco,320 Geary St,0,0,0
2663,HRD,(415) 543-2355,94107,CA,San Francisco,521A 3rd St,1,1,0
2664,Stones Throw,(415) 796-2901,94109,CA,San Francisco,1896 Hyde St,0,0,0
2665,Urban Putt,(415) 341-1080,94110,CA,San Francisco,1096 S Van Ness Ave,0,0,0
2666,Tortas Los Picudos,(415) 824-4199,94110,CA,San Francisco,2969 24th St,0,1,0
2667,Roxie Food Center,(415) 587-2345,94112,CA,San Francisco,1901 San Jose Ave,0,1,0
2668,AK Subs,(415) 241-9600,94103,CA,San Francisco,397 8th St,1,1,0
2669,Irving Subs,(415) 566-3155,94122,CA,San Francisco,1298 12th Ave,1,1,0
2670,Bite,(415) 563-2483,94104,CA,San Francisco,912 Sutter St,0,1,1
2671,Topsy’s Fun House,(415) 757-0290,94108,CA,San Francisco,260 Kearny St,0,0,1
2672,Elephant Sushi,(415) 374-7186,94109,CA,San Francisco,705 Geary St,0,0,0
2673,Neighbor’s Corner Market,,94114,CA,San Francisco,499 Douglass St,0,1,1
2674,Frascati,(415) 928-1406,94109,CA,San Francisco,1901 Hyde St,0,1,0
2675,Rooster & Rice,(415) 776-3647,94123,CA,San Francisco,2211 Filbert St,0,1,1
2676,Java Supreme,(415) 206-1832,94110,CA,San Francisco,703 Guerrero St,0,1,0
2677,Woodhouse Fish Company,(415) 437-2722,94114,CA,San Francisco,2073 Market St,0,1,0
2678,Martuni’s,(415) 241-0205,94103,CA,San Francisco,4 Valencia St,0,0,0
2679,Mathilde French Bistro,(415) 546-6128,94107,CA,San Francisco,315 5th St,0,1,1
2680,Third Rail,(415) 252-7966,94107,CA,San Francisco,628 20th St,0,0,0
2681,Eiji,(415) 558-8149,94114,CA,San Francisco,317 Sanchez St,0,1,0
2682,Elite Audio Coffee Bar,(415) 795-1149,94107,CA,San Francisco,893A Folsom St,0,1,0
2683,Noeteca,(415) 824-5524,94110,CA,San Francisco,1551 Dolores St,0,1,1
2684,Foreign Cinema,(415) 648-7600,94110,CA,San Francisco,2534 Mission St,0,0,1
2685,Last Call Bar,(415) 861-1310,94114,CA,San Francisco,3988 18th St,0,0,0
2686,Wako Japanese Restaurant,(415) 682-4875,94118,CA,San Francisco,211 Clement St,0,0,0
2687,Old Jerusalem Restaurant,(415) 642-5958,94110,CA,San Francisco,2976 Mission St,0,1,0
2688,Blue Bottle Coffee,(510) 653-3394,94103,CA,San Francisco,1355 Market St,0,1,1
2689,Caffe Ambrosia,(415) 362-0538,94104,CA,San Francisco,14 Trinity Pl,0,1,1
2690,Swan Oyster Depot,(415) 673-1101,94109,CA,San Francisco,1517 Polk St,0,1,0
2691,Mr Pollo,(860) 912-9168,94110,CA,San Francisco,2823 Mission St,0,0,0
2692,Philz Coffee,(415) 814-8096,94107,CA,San Francisco,1775 17th St,0,1,1
2693,Mission Public,(415) 525-4175,94103,CA,San Francisco,233 14th St,0,1,0
2694,The Social Study,(415) 292-7417,94115,CA,San Francisco,1795 Geary Blvd,0,0,0
2695,Capital One Café,(415) 248-4920,94108,CA,San Francisco,101 Post St,0,1,0
2696,Poke Delish,(628) 777-6772,94114,CA,San Francisco,2175 Market Street,0,1,1
2697,Chai Bar By David Rio,(415) 865-0677,94103,CA,San Francisco,1019 Market St,0,1,1
2698,Handy Deli,(415) 681-3323,94122,CA,San Francisco,1815 Irving St,0,1,1
2699,La Fusión,(415) 781-0894,94104,CA,San Francisco,475 Pine St,0,1,0
2700,Dottie’s True Blue Cafe,(415) 885-2767,94103,CA,San Francisco,28 6th St,0,1,0
2701,The Beer Hall,(415) 800-7416,94102,CA,San Francisco,1 Polk St,0,0,0
2702,Leopold’s,(415) 474-2000,94109,CA,San Francisco,2400 Polk St,0,0,0
2703,Noc Noc,(415) 861-5811,94117,CA,San Francisco,557 Haight St,0,0,0
2704,Alamo Square Market & Deli,(415) 861-7120,94117,CA,San Francisco,535 Scott St,0,1,1
2705,Réveille Coffee Co.,(415) 789-6258,94114,CA,San Francisco,4076 18th St,0,1,1
2706,El Buen Comer,(415) 248-1332,94114,CA,San Francisco,3861 24th St & Sanchez,1,1,1
2707,Paulie’s Pickling,(415) 285-0800,94110,CA,San Francisco,331 Cortland Ave,0,1,0
2708,Sightglass Coffee,(415) 861-1313,94103,CA,San Francisco,270 7th St,0,1,0
2709,Two Sisters Bar and Books,(415) 863-3655,94102,CA,San Francisco,579 Hayes St,0,0,1
2710,Swirl on Castro,(415) 864-2262,94114,CA,San Francisco,572 Castro St,0,0,0
2711,Cafe Europa,(415) 386-1000,94118,CA,San Francisco,4318 California St,0,1,0
2712,InoVino,(415) 681-3770,94117,CA,San Francisco,108B Carl St,0,1,1
2713,Long Bridge Pizza,(415) 829-8999,94107,CA,San Francisco,2347 3rd St,0,1,0
2714,The Richmond,(415) 379-8988,94118,CA,San Francisco,615 Balboa St,0,0,0
2715,Taylor Street Coffee Shop,(415) 567-4031,94102,CA,San Francisco,375 Taylor St,0,1,0
2716,The House,(415) 986-8612,94133,CA,San Francisco,1230 Grant Ave,0,1,0
2717,Twin Peaks,(415) 831-2700,94114,CA,San Francisco,501 Twin Peaks Blvd,0,0,0
2718,Saint Frank Coffee,(415) 775-1619,94109,CA,San Francisco,2340 Polk St,0,1,1
2719,Bluxome Street Winery,(415) 543-5353,94107,CA,San Francisco,53 Bluxome St,0,0,0
2720,Church Street Groceteria,(415) 660-5147,94114,CA,San Francisco,300 Church St,0,1,0
2721,Butter,(415) 863-5964,94103,CA,San Francisco,354 11th St,0,1,1
2722,Lers Ros Thai,(415) 931-6917,94109,CA,San Francisco,730 Larkin St,1,1,0
2723,Mission Dolores,(415) 621-8203,94114,CA,San Francisco,3321 16th St,0,0,0
2724,Two Sons’ Sandwiches,(415) 863-1213,94103,CA,San Francisco,2249 17th St,0,1,1
2725,Cafe St. Jorge,(415) 814-2028,94110,CA,San Francisco,3438 Mission St,0,1,0
2726,Stuffed,(415) 642-1069,94110,CA,San Francisco,2788 Mission St,0,1,1
2727,El Farolito,(415) 641-0758,94110,CA,San Francisco,2950 24th St,0,1,0
2728,Sutter St. Cafe,(415) 362-8342,94108,CA,San Francisco,450 Sutter St,0,1,0
2729,Submarine Center,(415) 564-1455,94127,CA,San Francisco,820 Ulloa St,0,1,0
2730,Gallardos Mexican Restaurant,(415) 436-9387,94110,CA,San Francisco,3248 18th St,0,1,1
2731,High Treason,(415) 742-5256,94118,CA,San Francisco,443 Clement Street,0,0,0
2732,Cervecería de Mateveza,(415) 273-9295,94114,CA,San Francisco,3801 18th St,0,1,1
2733,Spin City Launderette & Coffee Bar,(415) 695-2939,94114,CA,San Francisco,1299 Sanchez St,0,1,1
2734,Sophie’s Crepes,(415) 929-7732,94115,CA,San Francisco,1581 Webster St,0,1,0
2735,Zaytoon Mediterranean Wraps,(415) 824-1787,94110,CA,San Francisco,1136 Valencia St,0,1,1
2736,Mojo Bicycle Café,(415) 440-2338,94117,CA,San Francisco,639 Divisadero St,0,1,1
2737,El Metate Restaurant,(415) 641-7209,94110,CA,San Francisco,2406 Bryant St,0,1,1
2738,Plow,(415) 821-7569,94107,CA,San Francisco,1299 18th St,0,1,1
2739,The Little Chihuahua,(415) 255-8225,94117,CA,San Francisco,292 Divisadero St,0,1,0
2740,Absinthe Brasserie & Bar,(415) 551-1590,94102,CA,San Francisco,398 Hayes St,0,1,1
2741,San Pancho’s Tacos,(415) 275-1520,94124,CA,San Francisco,491 Bayshore Blvd,0,1,0
2742,Arinell Pizza,(415) 255-1303,94110,CA,San Francisco,509 Valencia St,0,1,0
2743,Junior Barbecue Burger,(650) 271-2479,94124,CA,San Francisco,98 Napoleon St,0,1,1
2744,Limón Rotisserie,(415) 821-2134,94110,CA,San Francisco,1001 S Van Ness Ave,0,1,0
2745,Temo Cafe,(415) 829-2822,94110,CA,San Francisco,3000 24th St,0,1,0
2746,Sorrel,(303) 931-2870,94107,CA,San Francisco,493 3rd St,0,0,0
2747,SF Eagle,,94103,CA,San Francisco,398 12th St,0,0,1
2748,Farmhouse Kitchen Thai Cuisine,(415) 814-2920,94110,CA,San Francisco,710 Florida St,1,1,0
2749,Jardinière,(415) 861-5555,94102,CA,San Francisco,300 Grove St,0,0,0
2750,Eight AM,(415) 292-4888,94133,CA,San Francisco,1323 Columbus Ave,0,1,1
2751,Beretta,(415) 695-1199,94110,CA,San Francisco,1199 Valencia St,0,1,1
2752,Mela Tandoori Kitchen,(415) 447-4041,94102,CA,San Francisco,536 Golden Gate Ave,1,1,1
2753,Atelier Crenn,(415) 440-0460,94123,CA,San Francisco,3127 Fillmore St,0,0,0
2754,Udupi Palace,(415) 970-8000,94110,CA,San Francisco,1007 Valencia St,1,1,0
2755,jū-ni,(415) 655-9924,94117,CA,San Francisco,1335 Fulton Street,0,0,0
2756,Fifty / Fifty Coffee and Tea,(415) 684-8886,94118,CA,San Francisco,3157 Geary Blvd,0,1,0
2757,The Occidental Cigar Club,(415) 834-0485,94104,CA,San Francisco,471 Pine St,0,0,0
2758,The Monk’s Kettle,(415) 865-9523,94103,CA,San Francisco,3141 16th St,0,1,1
2759,Smuggler’s Cove,(415) 869-1900,94102,CA,San Francisco,650 Gough St,0,0,0
2760,Lavash,(415) 664-5555,94122,CA,San Francisco,511 Irving St,0,1,0
2761,Yoda Fountain at Lucasfilm,,94129,CA,San Francisco,1 Letterman Dr,0,0,0
2762,Home,(415) 742-0038,94122,CA,San Francisco,1222 Noriega  St,0,1,0
2763,Phat Philly,(415) 550-7428,94110,CA,San Francisco,3388 24th St,1,1,1
2764,El Techo,(415) 550-6970,94110,CA,San Francisco,2518 Mission St,0,1,1
2765,The Presidio,(415) 561-5300,94129,CA,San Francisco,San Francisco,0,0,0
2766,Tokyo Futon & Tea,(415) 863-6368,94110,CA,San Francisco,924 Valencia St,0,0,0
2767,Harris’ Restaurant,(415) 673-1888,94109,CA,San Francisco,2100 Van Ness Ave,0,0,0
2768,Fillmore Jazz Festival,,94115,CA,San Francisco,Fillmore St,0,0,0
2769,Diamond Cafe,(415) 655-3674,94114,CA,San Francisco,751 Diamond St,0,1,1
2770,Amélie,(415) 292-6916,94109,CA,San Francisco,1754 Polk St,0,0,0
2771,Cafe Murano,(415) 771-0888,94115,CA,San Francisco,1777 Steiner St,0,1,1
2772,Oasis,(415) 795-3180,94103,CA,San Francisco,298 11th St,0,0,0
2773,Wrecking Ball Coffee Roasters,,94123,CA,San Francisco,2271 Union St,0,1,1
2774,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133,CA,San Francisco,348 Columbus Ave,0,1,0
2775,Super Duper Burgers,(415) 558-8123,94114,CA,San Francisco,2304 Market St,0,1,1
2776,Juice Shop,(415) 757-0696,94102,CA,San Francisco,432 Octavia St,0,1,1
2777,Filbert Steps,,94111,CA,San Francisco,Filbert St & Sansome St,0,0,0
2778,Red Door Cafe,(415) 441-1564,94108,CA,San Francisco,1608 Bush St,0,1,0
2779,Universal Cafe,(415) 821-4608,94110,CA,San Francisco,2814 19th St,0,1,1
2780,San Jalisco,(415) 648-8383,94110,CA,San Francisco,901 S Van Ness Ave,0,1,0
2781,El Rio,(415) 282-3325,94110,CA,San Francisco,3158 Mission St,0,0,1
2782,Koo,(415) 731-7077,94122,CA,San Francisco,408 Irving St,0,1,0
2783,Vital Tea Leaf,(415) 981-2388,94133,CA,San Francisco,1044 Grant Ave,0,0,0
2784,National AIDS Memorial Grove,(415) 765-0498,94117,CA,San Francisco,Golden Gate Park,0,0,0
2785,Iron Horse Coffee Bar,,94108,CA,San Francisco,25 Maiden Ln,0,1,1
2786,City of San Francisco,,94103,CA,San Francisco,San Francisco,0,0,0
2787,Bouche,(415) 956-0396,94108,CA,San Francisco,603 Bush St,0,0,0
2788,New Star Market,(415) 861-0723,94103,CA,San Francisco,269 14th St,0,1,1
2789,The Codmother Fish and Chips,(415) 606-9349,94133,CA,San Francisco,496 Beach St,0,1,1
2790,Capricorn Coffees & Teas,(415) 621-8500,94103,CA,San Francisco,353 10th St,0,1,0
2791,Pacific Cocktail Haven,(415) 744-5000,94108,CA,San Francisco,580 Sutter St,0,0,0
2792,Pastel Brazzuca,(415) 800-7057,94103,CA,San Francisco,290 De Haro St,0,1,1
2793,Chez Maman West,(415) 355-9067,94102,CA,San Francisco,401 Gough St,0,1,1
2794,Morty’s Delicatessen,(415) 567-3354,94102,CA,San Francisco,280 Golden Gate Ave,1,1,0
2795,Old Skool Cafe,(415) 822-8531,94124,CA,San Francisco,1429 Mendell St,0,1,0
2796,Wish,(415) 496-9530,94103,CA,San Francisco,1539 Folsom St,0,0,0
2797,Turner’s Kitchen,(415) 621-3505,94110,CA,San Francisco,3505 B 17th St,0,1,1
2798,Bean Bag Cafe,(415) 563-3634,94117,CA,San Francisco,601 Divisadero St,0,1,1
2799,Trestle,(415) 772-0922,94133,CA,San Francisco,531 Jackson St,0,0,0
2800,Massawa Restaurant,(415) 621-4129,94133,CA,San Francisco,532 Green St,0,1,0
2801,Manora’s Thai Cuisine,(415) 861-6224,94103,CA,San Francisco,1600 Folsom St,1,1,0
2802,Jannah,(415) 567-4400,94117,CA,San Francisco,1775 Fulton St,0,1,1
2803,Rich Table,(415) 355-9085,94102,CA,San Francisco,199 Gough St,0,0,0
2804,Cordon Bleu,(415) 673-5637,94109,CA,San Francisco,1574 California St,0,1,0
2805,Lafayette Park,,94109,CA,San Francisco,Gough and Sacramento Street,0,0,0
2806,Cindy’s Market,(415) 221-7403,94117,CA,San Francisco,2084 Hayes St,0,1,0
2807,Bella Trattoria,(415) 221-0305,94118,CA,San Francisco,3854 Geary Blvd,0,0,0
2808,Spruce,(415) 931-5100,94118,CA,San Francisco,3640 Sacramento St,0,1,0
2809,Elmira Rosticceria,(415) 551-7332,94102,CA,San Francisco,154 McAllister St,0,1,0
2810,La Mediterranee,(415) 921-2956,94115,CA,San Francisco,2210 Fillmore St,1,1,1
2811,Luisa’s Pizza And Pasta,(415) 563-4043,94109,CA,San Francisco,1550 California St,0,1,1
2812,The Castro District,,94114,CA,San Francisco,San Francisco,0,0,0
2813,Split Pea Seduction,(415) 551-2223,94103,CA,San Francisco,138 6th St,1,1,0
2814,Mac Daddy,(415) 872-6670,94107,CA,San Francisco,1453 18th St,0,1,1
2815,Tony Baloney’s,(415) 863-1514,94103,CA,San Francisco,1098 Howard St,0,1,0
2816,Domo,(415) 861-8887,94102,CA,San Francisco,511 Laguna St,0,1,1
2817,Bourbon & Branch,(415) 346-1735,94102,CA,San Francisco,501 Jones St,0,0,0
2818,Red Blossom Tea Company,(415) 395-0868,94108,CA,San Francisco,831 Grant Ave,0,0,0
2819,Helmand Palace,(415) 345-0072,94109,CA,San Francisco,2424 Van Ness Ave,1,1,0
2820,Garden for the Environment,(415) 558-8246,94122,CA,San Francisco,7th Ave and Lawton St,0,0,0
2821,Art’s Cafe,(415) 665-7440,94122,CA,San Francisco,747 Irving St,0,1,0
2822,Sotto Mare,(415) 398-3181,94133,CA,San Francisco,552 Green St,0,1,1
2823,Aina,(415) 814-3815,94107,CA,San Francisco,900 22nd St,0,0,0
2824,Rx,(415) 271-0896,94109,CA,San Francisco,701 Geary St,0,0,0
2825,Alexander’s Steakhouse,(415) 495-1111,94107,CA,San Francisco,448 Brannan St,0,0,0
2826,Hole In The Wall Coffee,(415) 810-2092,94133,CA,San Francisco,524 Union St,0,1,1
2827,Fino Ristorante & Bar,(415) 928-2080,94109,CA,San Francisco,624 Post St,0,0,0
2828,La Traviata,(415) 282-0500,94110,CA,San Francisco,2854 Mission St,0,1,0
2829,Fable,(415) 590-2404,94114,CA,San Francisco,558 Castro St,0,0,1
2830,Belmar - La Gallinita Meat Market,(415) 826-4600,94110,CA,San Francisco,2989 24th St,0,1,0
2831,The Spice Jar,(415) 829-3668,94110,CA,San Francisco,2500 Bryant St,0,1,1
2832,Mission Pie,(415) 282-1500,94110,CA,San Francisco,2901 Mission St,0,1,0
2833,Golden Boy Pizza,(415) 982-9738,94133,CA,San Francisco,542 Green St,0,1,0
2834,La Santaneca De La Mission,(415) 285-2131,94110,CA,San Francisco,2815 Mission St,0,1,0
2835,Mr. Pickle’s Sandwich Shop,(415) 826-0143,94110,CA,San Francisco,3380 20th St,0,1,0
2836,Cento,,94107,CA,San Francisco,372 Ritch St,0,0,1
2837,Delessio Market & Bakery,(415) 552-5559,94103,CA,San Francisco,1695 Market St,0,1,1
2838,Le Cafe du Soleil,(415) 934-8637,94102,CA,San Francisco,200 Fillmore St,0,1,1
2839,Il Canto Cafe,(415) 986-6565,94111,CA,San Francisco,275 Battery St,0,1,0
2840,Michaelis Food Store,(415) 673-9708,94109,CA,San Francisco,901 N Point St,0,1,0
2841,Gamine,(415) 771-7771,94123,CA,San Francisco,2223 Union St,0,1,1
2842,Assab Eritrean Restaurant,(415) 441-7083,94118,CA,San Francisco,2845 Geary Blvd,0,1,0
2843,Jasmine Garden,(415) 861-2682,94114,CA,San Francisco,708 14th St,0,1,0
2844,George And Lennie,,94102,CA,San Francisco,277 Golden Gate Ave,0,1,0
2845,Etcetera Wine Bar,(415) 926-5477,94110,CA,San Francisco,795 Valencia St,0,0,1
2846,Shakespeare Garden,(415) 831-5500,94121,CA,San Francisco,Golden Gate Park,0,0,0
2847,Sons & Daughters,(415) 391-8311,94108,CA,San Francisco,708 Bush St,0,0,0
2848,Starboard SF,(415) 465-5830,94103,CA,San Francisco,2919 16th St,1,1,0
2849,Souvla,(415) 400-5458,94117,CA,San Francisco,531 Divisadero St,1,1,1
2850,The Bar On Dolores,(415) 695-1745,94110,CA,San Francisco,1600 Dolores St,0,0,0
2851,Mr Tipple’s Recording Studio,(415) 851-8561,94102,CA,San Francisco,39 Fell St,0,0,0
2852,Ritual Coffee Roasters,(415) 865-0989,94102,CA,San Francisco,432b Octavia St,0,1,1
2853,WesBurger ‘N’ More,(415) 745-9371,94110,CA,San Francisco,2240 Mission St,0,1,0
2854,Golden Coffee Shop,(415) 922-0537,94109,CA,San Francisco,901 Sutter St,0,1,0
2855,Frank Chu,,94104,CA,San Francisco,12 Galaxies,0,0,0
2856,Kung Food,(415) 673-6688,94115,CA,San Francisco,1615 McAllister St,1,1,0
2857,Mymy,(415) 800-7466,94109,CA,San Francisco,1500 California St,0,1,1
2858,Sugoi Sushi,(415) 401-8442,94110,CA,San Francisco,1152 Valencia St,0,1,0
2859,Samovar Tea,(415) 553-6887,94103,CA,San Francisco,411 Valencia St,0,1,1
2860,Cool Cravings,(415) 771-4900,94115,CA,San Francisco,1635 Divisadero St,0,1,0
2861,Bond,(415) 735-4499,94103,CA,San Francisco,3079 16th St,0,0,0
2862,Higher Grounds Coffee House,(415) 587-2933,94131,CA,San Francisco,691 Chenery St,0,1,1
