,_id,ltable_id,rtable_id,ltable_Name,ltable_Phone,ltable_Zipcode,ltable_State,ltable_City,ltable_Address,ltable_Delivery,ltable_Takeout,ltable_Outdoor_seating,rtable_Name,rtable_Phone,rtable_Zipcode,rtable_State,rtable_City,rtable_Address,rtable_Delivery,rtable_Takeout,rtable_Outdoor_seating
119620,119620,2767,1852,Harris’ Restaurant,(415) 673-1888,94109.0,CA,San Francisco,2100 Van Ness Ave,0,0,0,Ruth's Chris,(415) 673-0557,94109.0,CA,San Francisco,1601 Van Ness Avenue,0,0,0
119680,119680,200,349,Piece Brewery and Pizzeria,(773) 772-4422,60622.0,IL,Chicago,1927 W North Ave,1,1,0,Arami,(312) 243-1535,60622.0,IL,Chicago,1829 W. Chicago Avenue,1,1,0
119695,119695,328,349,Antique Taco,(773) 687-8697,60622.0,IL,Chicago,1360 N Milwaukee Ave,0,1,1,Arami,(312) 243-1535,60622.0,IL,Chicago,1829 W. Chicago Avenue,1,1,0
119710,119710,494,349,ARAMI,(312) 243-1535,60622.0,IL,Chicago,1829 W Chicago Ave,1,1,0,Arami,(312) 243-1535,60622.0,IL,Chicago,1829 W. Chicago Avenue,1,1,0
119870,119870,2841,1822,Gamine,(415) 771-7771,94123.0,CA,San Francisco,2223 Union St,0,1,1,Umami Burger,(415) 440-8626,94123.0,CA,San Francisco,2184 Union Street,0,1,1
120016,120016,892,767,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th St,0,0,0,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th Street,0,0,0
120017,120017,1266,767,ChikaLicious Dessert Bar,(212) 995-9511,10003.0,NY,New York,203 E 10th St,0,0,0,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th Street,0,0,0
120018,120018,1305,767,Sake Bar Decibel,(212) 979-2733,10003.0,NY,New York,240 E 9th St,0,0,0,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th Street,0,0,0
120020,120020,1311,767,Graffiti Food & Wine Bar,(212) 677-0695,10003.0,NY,New York,224 E 10th St,0,0,0,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th Street,0,0,0
120029,120029,1400,767,Spot Dessert Bar,(212) 677-5670,10003.0,NY,New York,13 St Marks Pl,0,1,0,Gotham Bar and Grill,(212) 620-4020,10003.0,NY,New York,12 E 12th Street,0,0,0
120306,120306,1227,1270,Keens Steakhouse,(212) 947-3636,10018.0,NY,New York,72 W 36th St,0,1,0,Carbone Ristorante Italiano,(212) 290-2625,10018.0,NY,New York,331 West 38th Street,0,0,0
120984,120984,130,177,La Strada Cafe Bar,(708) 627-0403,60647.0,IL,Chicago,2023 N California Ave,0,1,1,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
120995,120995,237,177,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Ave,0,1,1,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
121027,121027,547,177,Mindy’s Hot Chocolate,(773) 489-1747,60647.0,IL,Chicago,1747 N Damen Ave,0,1,0,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
121029,121029,557,177,Coast Sushi Bar,(773) 235-5775,60647.0,IL,Chicago,2045 N Damen Ave,1,1,0,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
121030,121030,577,177,Cozy Corner Restaurant & Pancake House,(773) 276-2215,60647.0,IL,Chicago,2294 N Milwaukee Ave,0,1,0,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
121064,121064,747,177,Hachi’s Kitchen,(773) 276-8080,60647.0,IL,Chicago,2521 N California Ave,1,1,1,Handlebar,(773) 384-9546,60647.0,IL,Chicago,2311 W North Avenue,0,1,1
121213,121213,2359,3369,Circa,(206) 923-1102,98116.0,WA,Seattle,2605 California Ave SW,0,1,0,Maharaja Cuisine of India,(206) 935-9443,98116.0,WA,Seattle,4542 California Avenue SW,1,1,0
121349,121349,5,323,Alinea,(312) 867-0110,60614.0,IL,Chicago,1723 N Halsted St,0,0,0,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted Street,1,1,0
121353,121353,82,323,Sapori Trattoria,(312) 967-9358,60614.0,IL,Chicago,2701 N Halsted St,0,1,1,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted Street,1,1,0
121372,121372,366,323,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted St,1,1,0,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted Street,1,1,0
121377,121377,356,323,Chicago Pizza And Oven Grinder Company,(773) 248-2570,60614.0,IL,Chicago,2121 N Clark St,0,1,0,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted Street,1,1,0
121398,121398,735,323,Stella Barra Pizzeria,(773) 634-4101,60614.0,IL,Chicago,1954 N Halsted St,0,1,1,Balena,(312) 867-3888,60614.0,IL,Chicago,1633 N Halsted Street,1,1,0
121755,121755,2591,1778,Chez Maman,(415) 655-9542,94107.0,CA,San Francisco,1401 18th St,0,1,1,Chez Maman,(415) 824-7166,94107.0,CA,San Francisco,1401 18th Street,0,1,1
121890,121890,2221,3412,Pike’s Pit Bar-B-Que,(206) 538-0779,98101.0,WA,Seattle,1505 Pike Place Market,0,1,1,Bacco Cafe,(206) 443-5443,98101.0,WA,Seattle,Inn At The Market,0,1,1
122065,122065,2626,1532,House of Prime Rib,(415) 885-4605,94109.0,CA,San Francisco,1906 Van Ness Ave,0,0,0,House Of Prime Rib,(415) 885-4605,94109.0,CA,San Francisco,1906 Van Ness Avenue,0,0,0
122253,122253,409,415,The Gage,(312) 372-4243,60603.0,IL,Chicago,24 S Michigan Ave,0,1,1,Shake Shack,(312) 646-6005,60603.0,IL,Chicago,12 S. Michigan Avenue,0,1,1
122477,122477,1329,1281,Clover Club,(718) 855-7939,11201.0,NY,Brooklyn,210 Smith St,0,0,0,Clover Club,(718) 855-7939,11201.0,NY,Brooklyn,210 Smith Street,0,1,0
122624,122624,1350,1417,Ai Fiori,(212) 613-8660,10018.0,NY,New York,400 5th Ave,0,0,0,Capizzi,(212) 695-6900,10018.0,NY,New York,547 9th Avenue,1,1,0
122638,122638,1535,1417,Capizzi,(212) 695-6900,10018.0,NY,New York,547 9th Ave,1,1,0,Capizzi,(212) 695-6900,10018.0,NY,New York,547 9th Avenue,1,1,0
123166,123166,2631,1812,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia St,0,1,1,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia Street,0,1,1
123168,123168,2638,1812,Range Restaurant,(415) 282-8283,94110.0,CA,San Francisco,842 Valencia St,0,0,0,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia Street,0,1,1
123186,123186,3009,1812,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia St,0,1,0,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia Street,0,1,1
123191,123191,3065,1812,Sun Rise Restaurant,(415) 206-1219,94110.0,CA,San Francisco,3126 24th St,0,1,0,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia Street,0,1,1
123464,123464,2382,3444,Bar Del Corso,(206) 395-2069,98144.0,WA,Seattle,3057 Beacon Ave S,0,1,0,Bar del Corso,(206) 395-2069,98144.0,WA,Seattle,3057 Beacon Avenue South,0,1,1
123529,123529,336,3227,Greentea Japanese Restaurant,(773) 883-8812,60614.0,IL,Chicago,2206 N Clark St,1,1,0,Orange,(773) 549-7833,60614.0,IL,Chicago,2413 N. Clark Street,0,1,0
123562,123562,654,3227,Summer House,(773) 634-4100,60614.0,IL,Chicago,1954 N Halsted St,0,1,1,Orange,(773) 549-7833,60614.0,IL,Chicago,2413 N. Clark Street,0,1,0
123571,123571,740,3227,D O C Wine Bar,(773) 883-5101,60614.0,IL,Chicago,2602 N Clark St,0,0,0,Orange,(773) 549-7833,60614.0,IL,Chicago,2413 N. Clark Street,0,1,0
123667,123667,779,399,Morton’s The Steakhouse,(312) 266-4820,60610.0,IL,Chicago,1050 N. State St.,0,0,0,Sullivan's Steakhouse,(312) 527-3510,60610.0,IL,Chicago,415 N. Dearborn Street,0,1,0
123738,123738,313,602,The Publican,(312) 733-9555,60607.0,IL,Chicago,837 W Fulton Market,0,0,1,Thai Bowl,(312) 226-5865,60607.0,IL,Chicago,1049 W. Taylor Street,0,1,1
123836,123836,1957,3299,Cafe Flora,(206) 325-9100,98112.0,WA,Seattle,2901 E Madison St,0,1,1,Cafe Flora,(206) 325-9100,98112.0,WA,Seattle,2901 East Madison Street,0,1,1
124226,124226,2767,1718,Harris’ Restaurant,(415) 673-1888,94109.0,CA,San Francisco,2100 Van Ness Ave,0,0,0,Harris',(415) 673-1888,94109.0,CA,San Francisco,2100 Van Ness Avenue,0,0,0
124238,124238,2819,1718,Helmand Palace,(415) 345-0072,94109.0,CA,San Francisco,2424 Van Ness Ave,1,1,0,Harris',(415) 673-1888,94109.0,CA,San Francisco,2100 Van Ness Avenue,0,0,0
124251,124251,2926,1718,Ristorante Milano,(415) 673-2961,94109.0,CA,San Francisco,1448 Pacific Ave,0,1,0,Harris',(415) 673-1888,94109.0,CA,San Francisco,2100 Van Ness Avenue,0,0,0
124322,124322,3001,1703,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Ave,0,1,0,Piazza Pellegrini,(415) 397-7355,94133.0,CA,San Francisco,659 Columbus Avenue,0,0,1
124344,124344,2633,1703,Piccolo Forno,(415) 757-0087,94133.0,CA,San Francisco,725 Columbus Ave,0,1,1,Piazza Pellegrini,(415) 397-7355,94133.0,CA,San Francisco,659 Columbus Avenue,0,0,1
124347,124347,2774,1703,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133.0,CA,San Francisco,348 Columbus Ave,0,1,0,Piazza Pellegrini,(415) 397-7355,94133.0,CA,San Francisco,659 Columbus Avenue,0,0,1
124568,124568,977,1293,Takashi,(212) 414-2929,10014.0,NY,New York,456 Hudson St,0,0,0,Takashi,(212) 414-2929,10014.0,NY,New York,456 Hudson Street,0,1,0
124782,124782,3044,2335,Terzo,(415) 441-3200,94123.0,CA,San Francisco,3011 Steiner St,0,1,1,Chotto,(415) 441-2223,94123.0,CA,San Francisco,3317 Steiner Street,0,1,0
124868,124868,3050,1808,That’s It Market,(415) 285-9833,94110.0,CA,San Francisco,2699 Mission  St,0,1,0,The Blue Plate,(415) 282-6777,94110.0,CA,San Francisco,3218 Mission Street,0,1,1
124884,124884,2832,1808,Mission Pie,(415) 282-1500,94110.0,CA,San Francisco,2901 Mission St,0,1,0,The Blue Plate,(415) 282-6777,94110.0,CA,San Francisco,3218 Mission Street,0,1,1
124886,124886,2881,1808,Blue Plate,(415) 282-6777,94110.0,CA,San Francisco,3218 Mission St,0,0,1,The Blue Plate,(415) 282-6777,94110.0,CA,San Francisco,3218 Mission Street,0,1,1
125133,125133,752,705,Kabobi Grill,(773) 583-1400,60625.0,IL,Chicago,4748 N Kedzie Ave,1,1,0,Daily Bar & Grill,(773) 561-6198,60625.0,IL,Chicago,4560 N. Lincoln Avenue,0,1,1
125521,125521,2631,1637,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia St,0,1,1,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia Street,0,1,1
125525,125525,2742,1637,Arinell Pizza,(415) 255-1303,94110.0,CA,San Francisco,509 Valencia St,0,1,0,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia Street,0,1,1
125530,125530,2913,1637,Taqueria el Buen Sabor,(415) 552-8816,94110.0,CA,San Francisco,697 Valencia St,0,1,0,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia Street,0,1,1
125534,125534,3009,1637,Ritual Coffee Roasters,(415) 641-1011,94110.0,CA,San Francisco,1026 Valencia St,0,1,0,Craftsman and Wolves,(415) 913-7713,94110.0,CA,San Francisco,746 Valencia Street,0,1,1
125558,125558,2413,2017,L’ardoise Bistro,(415) 437-2600,94114.0,CA,San Francisco,151 Noe St,0,0,0,L'Ardoise,(415) 437-2600,94114.0,CA,San Francisco,151 Noe Street,0,0,0
125722,125722,2999,1916,Il Pollaio,(415) 362-7727,94133.0,CA,San Francisco,555 Columbus Ave,0,1,0,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Avenue,0,0,0
125723,125723,3001,1916,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Ave,0,1,0,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Avenue,0,0,0
125736,125736,2974,1916,Curry Leaf,(415) 440-4293,94133.0,CA,San Francisco,943 Columbus Ave,0,1,1,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Avenue,0,0,0
125750,125750,2774,1916,Il Casaro Pizzeria & Mozzarella Bar,(415) 677-9455,94133.0,CA,San Francisco,348 Columbus Ave,0,1,0,Stella Pastry & Cafe,(415) 986-2914,94133.0,CA,San Francisco,446 Columbus Avenue,0,0,0
126483,126483,2807,2266,Bella Trattoria,(415) 221-0305,94118.0,CA,San Francisco,3854 Geary Blvd,0,0,0,My Tofu House,(415) 750-1818,94118.0,CA,San Francisco,4627 Geary Boulevard,0,1,0
126486,126486,2929,2266,Little Sweet,(415) 702-6763,94118.0,CA,San Francisco,3836 Geary Blvd,0,1,1,My Tofu House,(415) 750-1818,94118.0,CA,San Francisco,4627 Geary Boulevard,0,1,0
126487,126487,3041,2266,Internos Wine Cafe,(415) 751-2661,94118.0,CA,San Francisco,3240 Geary Blvd,0,0,0,My Tofu House,(415) 750-1818,94118.0,CA,San Francisco,4627 Geary Boulevard,0,1,0
126539,126539,62,3217,Yuzu Sushi & Robata Grill,(312) 666-4100,60622.0,IL,Chicago,1751 W Chicago Ave,1,1,0,Green Zebra,(312) 243-7100,60622.0,IL,Chicago,1460 W Chicago Avenue,0,0,0
126864,126864,2597,1944,The Italian Homemade Company,(415) 655-9325,94123.0,CA,San Francisco,1919 Union St,0,1,0,Brazen Head,(415) 921-7600,94123.0,CA,San Francisco,3166 Buchanan Street,0,1,0
126898,126898,1029,1330,Pepolino Restaurant,(212) 966-9983,10013.0,NY,New York,281 W Broadway,0,1,1,Pepolino Ristorante,(212) 966-9983,10013.0,NY,New York,281 W Broadway,0,1,1
126900,126900,1216,1330,Distilled,(212) 601-9514,10013.0,NY,New York,211 W Broadway,1,1,1,Pepolino Ristorante,(212) 966-9983,10013.0,NY,New York,281 W Broadway,0,1,1
126901,126901,1234,1330,MAMO Restaurant,(646) 964-4641,10013.0,NY,New York,323 W Broadway,0,1,0,Pepolino Ristorante,(212) 966-9983,10013.0,NY,New York,281 W Broadway,0,1,1
126929,126929,336,660,Greentea Japanese Restaurant,(773) 883-8812,60614.0,IL,Chicago,2206 N Clark St,1,1,0,The Peasantry,(773) 868-4888,60614.0,IL,Chicago,2723 N Clark Street,0,1,0
126956,126956,567,660,The Pasta Bowl,(773) 525-2695,60614.0,IL,Chicago,2434 N Clark St,1,1,0,The Peasantry,(773) 868-4888,60614.0,IL,Chicago,2723 N Clark Street,0,1,0
126975,126975,772,660,Riccardo Trattoria,(773) 549-0038,60614.0,IL,Chicago,2119 N Clark St,0,1,0,The Peasantry,(773) 868-4888,60614.0,IL,Chicago,2723 N Clark Street,0,1,0
127112,127112,1260,946,Red Bamboo,(212) 260-1212,10012.0,NY,New York,140 W 4th St,1,1,0,Red Bamboo,(212) 260-1212,10012.0,NY,New York,140 W 4th Street,1,1,0
127201,127201,2801,1657,Manora’s Thai Cuisine,(415) 861-6224,94103.0,CA,San Francisco,1600 Folsom St,1,1,0,Miss Saigon,(415) 522-0332,94103.0,CA,San Francisco,100 6th Street,0,1,0
127226,127226,2758,1657,The Monk’s Kettle,(415) 865-9523,94103.0,CA,San Francisco,3141 16th St,0,1,1,Miss Saigon,(415) 522-0332,94103.0,CA,San Francisco,100 6th Street,0,1,0
127858,127858,1020,1251,B Side Pizza & Wine Bar,(646) 679-7225,10019.0,NY,New York,370 W 51st St,0,1,0,Azalea,(212) 262-0105,10019.0,NY,New York,224 W 51st Street,0,1,1
127903,127903,2438,2299,Rosamunde Sausage Grill,(415) 437-6851,94117.0,CA,San Francisco,545 Haight St,1,1,0,Zona Rosa,(415) 668-7717,94117.0,CA,San Francisco,1797 Haight Street,0,1,0
128355,128355,293,586,Gibsons Bar & Steakhouse,(312) 266-8999,60611.0,IL,Chicago,1028 N Rush St,0,1,1,Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611.0,IL,Chicago,1015 N. Rush Street,0,0,1
128374,128374,603,586,Nico Osteria,(312) 994-7100,60611.0,IL,Chicago,1015 N Rush St,0,0,1,Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611.0,IL,Chicago,1015 N. Rush Street,0,0,1
128419,128419,535,586,Bongiorno’s Italian Deli & Pizzeria,(312) 755-1255,60611.0,IL,Chicago,405 N Wabash Ave,1,1,1,Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611.0,IL,Chicago,1015 N. Rush Street,0,0,1
128770,128770,1114,926,Market Table,(212) 255-2100,10014.0,NY,New York,54 Carmine St,1,1,0,The Grey Dog,(212) 462-0041,10014.0,NY,New York,49 Carmine Street,1,1,0
128774,128774,1517,926,The Grey Dog,(212) 966-1060,10014.0,NY,New York,49 Carmine St,1,1,0,The Grey Dog,(212) 462-0041,10014.0,NY,New York,49 Carmine Street,1,1,0
129049,129049,2460,1994,Tartine Bakery & Cafe,(415) 487-2600,94110.0,CA,San Francisco,600 Guerrero St,0,1,1,Yuzuki Japanese Eatery,(415) 556-9898,94110.0,CA,San Francisco,598 Guerrero Street,0,1,0
129070,129070,3045,1994,Yuzuki Japanese Eatery,(415) 556-9898,94110.0,CA,San Francisco,598 Guerrero St,0,0,0,Yuzuki Japanese Eatery,(415) 556-9898,94110.0,CA,San Francisco,598 Guerrero Street,0,1,0
129381,129381,1902,3284,Skillet Capitol Hill,(206) 512-2001,98122.0,WA,Seattle,1400 E Union St,0,1,1,Skillet Diner,(206) 512-2001,98122.0,WA,Seattle,1400 East Union Street,0,1,1
129453,129453,108,13,Publican Quality Meats,(312) 445-8977,60607.0,IL,Chicago,825 W Fulton Market St,0,1,1,The Publican,(312) 733-9555,60607.0,IL,Chicago,837 W Fulton Market,0,0,1
129475,129475,313,13,The Publican,(312) 733-9555,60607.0,IL,Chicago,837 W Fulton Market,0,0,1,The Publican,(312) 733-9555,60607.0,IL,Chicago,837 W Fulton Market,0,0,1
129927,129927,1435,1493,Joseph Leonard,(646) 429-8383,10014.0,NY,New York,170 Waverly Pl,0,0,0,Joseph Leonard,(646) 429-8383,10014.0,NY,New York,170 Waverly Place,0,0,0
130166,130166,1059,746,Ippudo NY,(212) 388-0088,10003.0,NY,New York,65 4th Ave,0,0,0,Ippudo,(212) 388-0088,10003.0,NY,New York,65 4th Avenue,0,0,0
130349,130349,926,842,Traif,(347) 844-9578,11211.0,NY,Brooklyn,229 S 4th St,0,0,1,Pies 'N' Thighs,(347) 529-6090,11211.0,NY,Brooklyn,166 S 4th Street,1,1,0
130397,130397,2920,2128,Albona Ristorante Istriano,(415) 441-1040,94133.0,CA,San Francisco,545 Francisco St,0,1,0,Albona,(415) 441-1040,94133.0,CA,San Francisco,545 Francisco Street,0,0,0
130770,130770,1361,899,Bowery Meat Company,(212) 460-5255,10003.0,NY,New York,9 E 1st St,0,0,1,Rosa Mexicano,(212) 533-3350,10003.0,NY,New York,9 East 18th Street,1,1,0
130825,130825,2702,1970,Leopold’s,(415) 474-2000,94109.0,CA,San Francisco,2400 Polk St,0,0,0,Polker's,(415) 885-1000,94109.0,CA,San Francisco,2226 Polk Street,0,1,0
130830,130830,2540,1557,Wine Down SF,(415) 829-7005,94107.0,CA,San Francisco,685 Folsom Street,0,0,0,Marlowe,(415) 777-1413,94107.0,CA,San Francisco,500 Brannan Street,0,1,0
130840,130840,2825,1557,Alexander’s Steakhouse,(415) 495-1111,94107.0,CA,San Francisco,448 Brannan St,0,0,0,Marlowe,(415) 777-1413,94107.0,CA,San Francisco,500 Brannan Street,0,1,0
130956,130956,2737,1649,El Metate Restaurant,(415) 641-7209,94110.0,CA,San Francisco,2406 Bryant St,0,1,1,El Farolito,(415) 641-0758,94110.0,CA,San Francisco,2950 24th Street,0,1,0
130975,130975,2727,1649,El Farolito,(415) 641-0758,94110.0,CA,San Francisco,2950 24th St,0,1,0,El Farolito,(415) 641-0758,94110.0,CA,San Francisco,2950 24th Street,0,1,0
131933,131933,151,117,Del Seoul,(773) 248-4227,60614.0,IL,Chicago,2568 N Clark St,1,1,0,Del Seoul,(773) 248-4227,60614.0,IL,Chicago,2568 N Clark Street,1,1,1
131967,131967,567,117,The Pasta Bowl,(773) 525-2695,60614.0,IL,Chicago,2434 N Clark St,1,1,0,Del Seoul,(773) 248-4227,60614.0,IL,Chicago,2568 N Clark Street,1,1,1
132033,132033,470,3258,Watershed,(312) 266-7677,60654.0,IL,Chicago,601 N State St,0,0,0,Smith & Wollensky,(312) 670-9900,60654.0,IL,Chicago,318 North State Street,0,1,1
132396,132396,3046,2293,Capo’s Chicago Pizza,(415) 986-8998,94133.0,CA,San Francisco,641 Vallejo St,1,1,1,Capo's,(415) 986-8998,94133.0,CA,San Francisco,641 Vallejo Street,0,1,1
132468,132468,3069,1804,AL’s Place,(415) 416-6136,94110.0,CA,San Francisco,1499 Valencia st,0,0,0,Tacolicious,(415) 626-1344,94110.0,CA,San Francisco,741 Valencia Street,0,1,1
132521,132521,3038,2041,Yamo,(415) 553-8911,94110.0,CA,San Francisco,3406 18th St,0,1,0,Yamo,(415) 553-8911,94110.0,CA,San Francisco,3406 18th Street,0,1,0
132588,132588,2877,1529,Burma Superstar,(415) 387-2147,94118.0,CA,San Francisco,309 Clement St,0,1,0,Burma Superstar,(415) 387-2147,94118.0,CA,San Francisco,309 Clement Street,0,1,0
132621,132621,2686,1529,Wako Japanese Restaurant,(415) 682-4875,94118.0,CA,San Francisco,211 Clement St,0,0,0,Burma Superstar,(415) 387-2147,94118.0,CA,San Francisco,309 Clement Street,0,1,0
132892,132892,567,618,The Pasta Bowl,(773) 525-2695,60614.0,IL,Chicago,2434 N Clark St,1,1,0,Noodles in the Pot,(773) 975-6177,60614.0,IL,Chicago,2453 N. Halsted Street,1,1,1
132957,132957,410,437,Bite Café,(773) 395-2483,60622.0,IL,Chicago,1035 N Western Ave,0,1,0,El Barco,(773) 486-6850,60622.0,IL,Chicago,1035 N Ashland Avenue,0,1,1
132958,132958,414,437,Lockdown Bar &  Grill,(773) 451-5625,60622.0,IL,Chicago,1024 N Western Ave,1,1,1,El Barco,(773) 486-6850,60622.0,IL,Chicago,1035 N Ashland Avenue,0,1,1
133495,133495,2671,2124,Topsy’s Fun House,(415) 757-0290,94108.0,CA,San Francisco,260 Kearny St,0,0,1,Muracci's Japanese Curry,(415) 773-1101,94108.0,CA,San Francisco,307 Kearny Street,1,1,0
133550,133550,2987,2297,Golden Gate Market Deli & Liquor,(415) 346-6052,94123.0,CA,San Francisco,2767 Lombard St,0,1,0,Home Plate,(415) 922-4663,94123.0,CA,San Francisco,2274 Lombard Street,0,1,0
133649,133649,377,627,Hugo’s Frog Bar & Fish House,(312) 640-0999,60611.0,IL,Chicago,1024 N Rush St,0,1,1,Markethouse,(312) 224-2200,60611.0,IL,Chicago,611 N. Fairbanks Court,0,1,0
133845,133845,1482,989,Alta,(212) 505-7777,10011.0,NY,New York,64 W 10th St,0,0,0,Socarrat Paella Bar,(212) 462-1000,10011.0,NY,New York,259 West 19th Street,0,1,1
133855,133855,1600,989,Da Andrea,(212) 367-1979,10011.0,NY,New York,35 W 13th St,1,1,1,Socarrat Paella Bar,(212) 462-1000,10011.0,NY,New York,259 West 19th Street,0,1,1
133893,133893,356,652,Chicago Pizza And Oven Grinder Company,(773) 248-2570,60614.0,IL,Chicago,2121 N Clark St,0,1,0,Ringo Japanese Kitchen,(773) 248-5788,60614.0,IL,Chicago,2507 N Lincoln Avenue,1,1,0
133900,133900,526,652,Bacino’s of Lincoln Park,(773) 472-7400,60614.0,IL,Chicago,2204 N Lincoln Ave,1,1,0,Ringo Japanese Kitchen,(773) 248-5788,60614.0,IL,Chicago,2507 N Lincoln Avenue,1,1,0
134005,134005,545,3265,Frontera Grill,(312) 661-1434,60654.0,IL,Chicago,445 N Clark St,0,0,1,Havana,(312) 644-1900,60654.0,IL,Chicago,412 N Clark Street,0,1,0
134011,134011,658,3265,Osteria Via Stato,(312) 642-8450,60654.0,IL,Chicago,620 N State St,1,1,1,Havana,(312) 644-1900,60654.0,IL,Chicago,412 N Clark Street,0,1,0
134061,134061,2286,3387,La Isla Cuisine,(206) 789-0516,98107.0,WA,Seattle,2320 NW Market St,1,1,1,Veraci Pizza,(206) 525-1813,98107.0,WA,Seattle,500 NW Market Street,0,1,0
134085,134085,2358,3387,Pie Bar Ballard,(206) 535-8489,98107.0,WA,Seattle,2218 NW Market St,0,1,0,Veraci Pizza,(206) 525-1813,98107.0,WA,Seattle,500 NW Market Street,0,1,0
134090,134090,2022,3387,Veraci Pizza,(206) 525-1813,98107.0,WA,Seattle,500 NW Market St,0,1,0,Veraci Pizza,(206) 525-1813,98107.0,WA,Seattle,500 NW Market Street,0,1,0
134460,134460,2737,1918,El Metate Restaurant,(415) 641-7209,94110.0,CA,San Francisco,2406 Bryant St,0,1,1,El Farolito,(415) 824-7877,94110.0,CA,San Francisco,2779 Mission District Street,0,1,0
