id,Name,Phone,Zipcode,State,City,Address,Delivery,Takeout,Outdoor_seating
3005,Palihouse Courtyard Brasserie,(323) 656-4100,90069,CA,West Hollywood,8465 Holloway Dr,1,1,1
3006,Echigo,(310) 820-9787,90025,CA,Los Angeles,12217 Santa Monica Blvd,0,0,0
3007,Johnny Pacific,(818) 885-6927,91306,CA,Los Angeles,7574 Winnetka Ave,0,0,0
3008,Ugo - An Italian Bar,(310) 204-1222,90232,CA,Culver City,9501 Culver Blvd,0,0,0
3009,Escuela Taqueria,(323) 932-6178,90036,CA,Los Angeles,7615 Beverly Blvd,0,0,1
3010,El Floridita,(323) 871-8612,90038,CA,Los Angeles,1253 Vine St,1,1,0
3011,Tacos Delta,(323) 664-2848,90026,CA,Los Angeles,3806 W Sunset Blvd,0,0,0
3012,La Scala Presto,(310) 826-6100,90049,CA,Los Angeles,11740 San Vicente Blvd,1,1,0
3013,Ghirardelli Soda Fountain & Chocolate Shop,(323) 466-0399,90028,CA,Los Angeles,6834 Hollywood Boulevard,0,1,0
3014,Il Tiramisu,(818) 986-2640,91423,CA,Sherman Oaks,13705 Ventura Blvd,0,0,1
3015,Orsa & Winston,(213) 687-0300,90013,CA,Los Angeles,122 W 4th St,0,0,0
3016,Aroma Bar and Grill,(323) 850-8120,90046,CA,Los Angeles,7373 W Sunset Blvd,1,1,1
3017,Cast & Plow,(310) 574-4333,90292,CA,Marina Del Rey,4375 Admiralty Way,0,0,1
3018,The Glendon Bar & Kitchen,(310) 208-2023,90024,CA,Los Angeles,1071 Glendon Ave,1,1,0
3019,Doomie's Home Cookin' Veggie-Vegan,(323) 469-4897,90038,CA,Hollywood,1253 Vine St,0,0,0
3020,L&E Oyster Bar,(323) 660-2255,90026,CA,Los Angeles,1637 Silver Lake Blvd,0,0,0
3021,Flores,(424) 273-6469,90025,CA,Los Angeles,2024 Sawtelle Boulevard,1,1,1
3022,Caffe Concerto,(213) 738-0909,90005,CA,Los Angeles,610 South Ser­rano,0,0,0
3023,Louise's Trattoria,(323) 962-9510,90004,CA,Los Angeles,232 S Larchmont Blvd,1,1,1
3024,Giuseppe's Restaurant,(818) 716-7894,91304,CA,Los Angeles,23701 Roscoe Blvd,0,0,1
3025,Al Gelato,(310) 659-8069,90035,CA,Los Angeles,806 S Robertson Blvd,0,0,0
3026,La Piazza Ristorante,(323) 933-5050,90036,CA,Los Angeles,189 The Grove Dr,0,0,0
3027,Herringbone,(323) 848-6000,90069,CA,West Hollywood,8440 Sunset Blvd,0,0,1
3028,Sushi Stop,(310) 473-3999,90025,CA,Los Angeles,2053 Sawtelle Blvd.,1,1,0
3029,Go Get Em Tiger,(323) 380-5359,90004,CA,Los Angeles,230 North Larchmont Boulevard,1,1,0
3030,Gyu-Kaku Japanese BBQ Dining,(818) 888-4030,91303,CA,Canoga Park,6600 Topanga Canyon Blvd Unit 1010b,0,0,0
3031,Big Mama's & Papa's Pizzeria,(818) 985-8222,91604,CA,Los Angeles,12616 Ventura Blvd,1,1,0
3032,Taj India Palace,(310) 337-1423,90045,CA,Westchester,8320 Lincoln Blvd,1,1,0
3033,Samba Brazilian Steakhouse & Lounge,(818) 763-0101,91608,CA,Los Angeles,1000 Universal City Walk,0,0,1
3034,Joselito's Mexican Food Tujunga,(818) 951-2275,91042,CA,Tujunga,7308 Foothill Boulevard,0,0,0
3035,Meals By Genet,(323) 938-9304,90019,CA,Los Angeles,1053 S Fairfax Ave,0,0,0
3036,Jasmine Thai Cuisine,(818) 718-7000,91306,CA,Canoga Park,20156 Roscoe Blvd,1,1,0
3037,Artisan Cheese Gallery,(818) 505-0207,91604,CA,Studio City,12023 Ventura Blvd,1,1,0
3038,Wirtshaus,(323) 931-9291,90036,CA,Los Angeles,345 N La Brea Ave,1,1,1
3039,Nine Thirty,(310) 443-8211,90024,CA,Los Angeles,930 Hilgard Ave,0,0,1
3040,Daglas Drive-in,(818) 883-6313,91306,CA,Canoga Park,20036 Vanowen St,0,0,1
3041,Bistro Garden,(818) 501-0202,91604,CA,Studio City,12950 Ventura Blvd,0,0,0
3042,Chi's Chinese,(818) 886-6928,91324,CA,Northridge,9635 Reseda Blvd,1,1,0
3043,Curry House,(310) 479-8477,90025,CA,Los Angeles,2130 Sawtelle Blvd,1,1,0
3044,El Huarache Azteca #1,(323) 478-9572,90042,CA,Highland Park,5225 York Blvd,0,0,0
3045,Le Petit Greek,(323) 464-5160,90004,CA,Los Angeles,127 N Larchmont Blvd,0,0,0
3046,Thai Talay,(310) 670-3055,90045,CA,Westchester,8411 Lincoln Blvd,1,1,0
3047,McCormick & Schmick's,(213) 629-1929,90071,CA,Los Angeles,633 W 5th St Fl 4,0,0,1
3048,El Siete Mares,(888) 462-1847,90026,CA,Los Angeles,3131 W Sunset Blvd,0,0,0
3049,Esterel,(310) 358-3979,90048,CA,Los Angeles,8555 Beverly Blvd,1,1,0
3050,Barney's Gourmet Hamburgers,(310) 447-6000,90049,CA,Los Angeles,11660 San Vicente Blvd,0,0,0
3051,Aki Restaurant,(310) 479-8406,90025,CA,Los Angeles,11513 Santa Monica Blvd,0,0,0
3052,Roppongi Asian Tapas Bar and Sushi,(310) 289-0030,90069,CA,West Hollywood,8535 Sunset Blvd,1,1,0
3053,Hot Wings Cafe,(323) 930-1233,90038,CA,Los Angeles,7011 Melrose Ave,1,1,0
3054,Novel Cafe,(310) 208-6410,90024,CA,Los Angeles,1101 Gayley Ave,1,1,1
3055,Willie Jane,(310) 392-2425,90291,CA,Venice,1031 Abbot Kinney Blvd,0,1,1
3056,Beverly Falafel,(888) 348-8352,90048,CA,Los Angeles,8508 W 3rd St,0,0,0
3057,Asahi Japanese,(818) 360-8499,91344,CA,Granada Hills,10375 Balboa Blvd,0,0,0
3058,Ham Ji Park,(213) 365-8773,90020,CA,Los Angeles,3407 W 6th St Ste 101-C,0,0,0
3059,ABC Seafood,(213) 680-2887,90012,CA,Los Angeles,205 Ord St,1,1,0
3060,Centinela Cafe,(310) 391-2585,90066,CA,Los Angeles,4800 S Centinela Ave,0,0,0
3061,Wat Dong Moon Lek Noodle,(323) 666-5993,90029,CA,Los Angeles,4356 Fountain Ave,1,1,0
3062,Chano's Drive In,(213) 747-3944,90007,CA,Los Angeles,3000 S Figueroa St,0,0,1
3063,Claim Jumper,(818) 718-2882,91324,CA,Northridge,9429 Tampa Ave,0,0,0
3064,Master Chef,(213) 687-3638,90012,CA,Los Angeles,937 N Hill St,1,1,0
3065,My Two Cents,(323) 938-1012,90019,CA,Los Angeles,5583 W. Pico,1,1,0
3066,Teya Thai,(818) 506-6521,91607,CA,Los Angeles,5414 Laurel Canyon Blvd Unit J,1,1,0
3067,Midori,(818) 623-7888,91604,CA,Studio City,11622 Ventura Blvd,1,1,0
3068,Jaipur Cuisine of India,(310) 470-4994,90064,CA,Los Angeles,10916 W Pico Blvd,1,1,0
3069,New York Bagel Co.,(310) 820-1050,90049,CA,Los Angeles,11640 San Vicente Blvd,0,0,0
3070,Bouchon Bakery,(310) 271-9910,90212,CA,Beverly Hills,235 N Canon Dr,0,0,0
3071,Top Thai,(818) 705-8902,91335,CA,Reseda,7333 Reseda,0,1,0
3072,Chuck E. Cheese's,(818) 993-3446,91324,CA,Northridge,8425 Reseda Blvd,0,0,0
3073,Tinga,(323) 954-9566,90036,CA,Los Angeles,142 S La Brea,1,1,1
3074,El Arco Iris,(323) 254-3401,90042,CA,Highland Park,5684 York Blvd,0,0,0
3075,Pat & Lorraine's Coffee Shop,(323) 257-7926,90041,CA,Los Angeles,4720 Eagle Rock Blvd,0,0,0
3076,Ulysses Voyage,(323) 939-9728,90036,CA,Los Angeles,6333 W 3rd St,0,0,1
3077,Metro Cafe,(310) 559-6821,90232,CA,Culver City,11188 Washington Pl,1,1,0
3078,Benihana,(818) 788-7121,91436,CA,Encino,16226 Ventura Blvd,0,0,0
3079,Georgio's Sports Bar & Pizzeria,(818) 767-6294,91352,CA,Sun Valley,8414 Sunland Blvd,0,0,0
3080,Dave's Chillin-n-Grillin,(323) 490-0988,90041,CA,Los Angeles,2152 Colorado Blvd,1,1,0
3081,Venice Beach Wines,(310) 606-2529,90291,CA,Venice,529 Rose Ave,0,0,0
3082,Ginger Thai,(818) 887-7118,91303,CA,Canoga Park,22330 Sherman Way,1,1,0
3083,S & W Country Diner,(310) 204-5136,90232,CA,Culver City,9748 W Washington Blvd,0,1,1
3084,The Village Bakery and Cafe,(323) 662-8600,90039,CA,Los Angeles,3119 Los Feliz Blvd.,1,1,1
3085,Yu Chun Chic Naeng Myun,(213) 382-3815,90006,CA,Los Angeles,3185 W Olympic Blvd,0,0,0
3086,India Sweets & Spices,(323) 345-0360,90039,CA,Los Angeles,3126 Los Feliz Blvd,1,1,0
3087,Juicy Burger,(323) 465-8429,90028,CA,Los Angeles,6340 Hollywood Blvd,0,0,0
3088,Factor's Famous Deli,(310) 278-9175,90035,CA,Los Angeles,9420 W Pico Blvd,1,1,0
3089,Knuckle & Claw,(323) 407-6142,90026,CA,Los Angeles,3112 Sunset Blvd,0,0,0
3090,Noodle World,(310) 208-0777,90024,CA,Los Angeles,1118 Westwood Blvd,0,0,0
3091,Madame Matisse,(323) 662-4862,90026,CA,Los Angeles,3536 W Sunset Blvd,0,0,1
3092,Astro Burger,(323) 469-1924,90038,CA,Los Angeles,5601 Melrose Ave,0,0,1
3093,Casita Del Campo,(323) 662-4255,90027,CA,Los Angeles,1920 Hyperion Ave,1,1,0
3094,Wolfgang Puck Bar & Grill,(213) 748-9700,90015,CA,Los Angeles,800 W Olympic Blvd Ste 119,1,1,1
3095,Wildcraft,(310) 815-8100,90232,CA,Culver City,9725 Culver Boulevard,1,1,1
3096,The Grill on Hollywood,(323) 856-5530,90028,CA,Los Angeles,6801 Hollywood Blvd,1,1,1
3097,Chichen Itza,(213) 741-1075,90007,CA,Los Angeles,3655 S Grand Ave Ste C6,1,1,0
3098,Sky's Gourmet Tacos,(323) 932-6253,90019,CA,Los Angeles,5408 W Pico Blvd,1,1,1
3099,Toca Madera,(323) 852-9400,90048,CA,Los Angeles,8450 W 3rd St,1,1,0
3100,Pizza Cookery,(818) 363-7705,91344,CA,Granada Hills,10371 Balboa Blvd,1,1,0
3101,Xoia,(213) 413-3232,90026,CA,Los Angeles,1801 W Sunset,0,0,0
3102,Pacific Burgers,(562) 861-5145,90241,CA,Downey,8019 Stewart And Gray Rd,0,0,1
3103,Boo's Philly Cheesesteaks & Hoagies,(323) 661-1955,90029,CA,Los Angeles,4501 Fountain Ave,1,1,1
3104,Urban Fresh,(310) 275-4440,90212,CA,Beverly Hills,9679 Wilshire Blvd.,1,1,1
3105,Sapori,(310) 821-1740,90292,CA,Marina Del Rey,13723 Fiji Way,1,1,0
3106,LA Vegan,(310) 574-9888,90066,CA,Los Angeles,4507 South Centinela,1,1,0
3107,Absolutely Phobulous,(310) 360-3930,90048,CA,West Hollywood,350 N La Cienega Blvd,1,1,1
3108,Yabu,(310) 473-9757,90064,CA,Los Angeles,11820 W Pico Blvd,0,0,0
3109,FABS Corner Cucina,(818) 995-2933,91403,CA,Los Angeles,4336 Van Nuys Blvd,1,1,1
3110,Soleil Westwood,(310) 441-5384,90024,CA,Los Angeles,1386 Westwood Blvd,0,1,1
3111,Midori Sushi Encino,(818) 995-0888,91316,CA,Encino,17047 1/2 Ventura Blvd.,1,1,0
3112,Bamboo Forest Chinese,(818) 988-8688,91411,CA,Sherman Oaks,14834 Burbank Blvd,1,1,0
3113,Tsujita LA Annex,(310) 231-0222,90025,CA,Los Angeles,2050 Sawtelle Boulevard,0,0,0
3114,Bulan Thai Vegetarian Kitchen,(323) 913-1488,90029,CA,Los Angeles,4114 Santa Monica Blvd,1,1,0
3115,Maxwell Cafe,(310) 306-7829,90066,CA,Los Angeles,13329 W Washington Blvd,0,0,0
3116,Rio's Pizza,(562) 949-2324,90660,CA,Los Angeles,9317 Slauson Ave,0,0,0
3117,El Cid,(323) 668-0318,90029,CA,Los Angeles,4212 W Sunset Blvd,0,0,0
3118,Chin Chin,(818) 985-9090,91604,CA,Studio City,12215 Ventura Blvd,1,1,0
3119,Dough,(310) 275-7770,90069,CA,West Hollywood,8947 W Sunset Blvd,1,1,0
3120,Sushi Stop,(310) 479-1222,90025,CA,Los Angeles,2222 Sawtelle Boulevard,1,1,0
3121,Lucifers Pizza,(323) 906-8603,90027,CA,Los Angeles,1958 Hillhurst Ave,1,1,0
3122,Villa,(818) 704-1185,91364,CA,Woodland Hills,22160 Ventura Blvd,0,0,1
3123,Gushi,(310) 208-4038,90024,CA,Los Angeles,978 Gayley Ave,0,0,0
3124,Annapurna Cuisine,(310) 204-5500,90232,CA,Culver City,10200 Venice Blvd,0,0,0
3125,Amalfi Restaurant and Bar,(323) 938-2504,90036,CA,Los Angeles,143 N La Brea Ave,1,1,1
3126,The Six Restaurant,(818) 761-2319,91604,CA,Studio City,12650 Ventura Blvd,1,1,1
3127,SanSai Japanese Grill,(818) 712-9759,91364,CA,Woodland Hills,20042 Ventura Blvd,0,0,0
3128,Jon and Vinny's,(323) 334-3369,90036,CA,Los Angeles,412 North Fairfax Avenue,0,0,0
3129,Ebisu Japanese Tavern,(213) 613-1644,90012,CA,Los Angeles,356 E 2nd St,0,0,0
3130,Barrel & Ashes,(818) 623-8883,91604,CA,Los Angeles,11801 Ventura Blvd,1,1,0
3131,Jerry's Famous Deli,(818) 340-0810,91364,CA,Woodland Hills,21857 Ventura Blvd,1,1,0
3132,Ocean Prime,(310) 859-4818,90212,CA,Los Angeles,9595 Wilshire Blvd,1,1,0
3133,Mashti Malone's,(323) 874-0144,90028,CA,Los Angeles,1525 N La Brea Ave,0,0,0
3134,Mia Sushi,(323) 256-2562,90041,CA,Los Angeles,4741 Eagle Rock Blvd,1,1,0
3135,Tom Bergin's Public House,(323) 936-7151,90036,CA,Los Angeles,840 S Fairfax Ave,0,0,0
3136,Cafe Opa,(562) 806-0761,90240,CA,Downey,9905 Paramount Blvd,1,1,0
3137,Hugo's Tacos,(323) 664-9400,90039,CA,Los Angeles,3300 Glendale Blvd,1,1,1
3138,Venice Whaler Bar and Grill,(310) 821-8737,90292,CA,Marina Del Rey,2-10 Washington Blvd,1,1,0
3139,El Criollo,(818) 785-8625,91405,CA,Los Angeles,6622 Van Nuys Blvd,1,1,0
3140,Al & Bea's Mexican Food,(323) 267-8810,90033,CA,Los Angeles,2025 E 1st St,0,0,0
3141,Great India Cafe,(818) 761-8140,91604,CA,Studio City,12321 Ventura Blvd,1,1,1
3142,Top Round Roast Beef,(323) 549-9945,90019,CA,Los Angeles,1000 South La Brea Avenue,0,1,1
3143,Poquito Mas,(818) 760-8226,91604,CA,Studio City,3701 Cahuenga Blvd,1,1,0
3144,Bloom Cafe,(323) 934-6900,90019,CA,Los Angeles,5544 W Pico Blvd,1,1,0
3145,Brother's Sushi,(818) 992-1284,91364,CA,Woodland Hills,21418 Ventura Blvd,0,0,0
3146,Nanban-Kan,(310) 478-1591,90025,CA,Los Angeles,11330 Santa Monica Blvd,0,0,0
3147,Yogurt Stop,(310) 652-6830,90069,CA,West Hollywood,8803 Santa Monica Blvd.,1,1,1
3148,Ugo - An Italian Cafe,(310) 204-1222,90232,CA,Culver City,3865 Cardiff Ave,1,1,0
3149,Pomodoro Trattoria,(310) 445-9998,90024,CA,Los Angeles,1393 Westwood Blvd,1,0,0
3150,Starbucks,(310) 659-1856,90069,CA,West Hollywood,8595 Santa Monica Blvd,0,0,0
3151,Louise's Trattoria,(310) 475-6084,90064,CA,Los Angeles,10645 W Pico Blvd,1,1,0
3152,The Fox and Hounds,(818) 763-7837,91604,CA,Studio City,11100 Ventura Blvd,0,0,1
3153,Gobi Mongolian BBQ House,(213) 989-0711,90026,CA,Los Angeles,2827 W. Sunset Blvd.,0,0,0
3154,Sattdown Jamaican Grill,(818) 766-3696,91604,CA,Los Angeles,11320 Ventura Blvd,1,1,0
3155,Mr. Noodle,(310) 208-1730,90024,CA,Los Angeles,936 Broxton Ave,1,1,0
3156,Ba Restaurant,(323) 739-6243,90042,CA,Los Angeles,5100 York Blvd,0,0,1
3157,Clearman's Steak 'n Stein,(562) 699-8823,90660,CA,Pico Rivera,9545 Whittier Blvd,0,0,0
3158,Cassell's Hamburgers,(213) 387-5502,90020,CA,Los Angeles,3600 W 6th St,1,1,0
3159,The Humble Bee Bakery & Cafe,(818) 514-6507,91325,CA,Los Angeles,17321 Saticoy St,0,0,0
3160,Xai Verandah Lounge,(323) 969-0090,90046,CA,Los Angeles,7677 Sunset Blvd,1,1,1
3161,Beard Papa Sweets,(323) 462-6100,90028,CA,Los Angeles,6801 Hollywood Blvd,0,0,0
3162,Kung Pao Bistro,(323) 848-9888,90046,CA,West Hollywood,7853 Santa Monica Blvd,1,1,0
3163,Alimento,(323) 928-2888,90026,CA,Los Angeles,1710 Silver Lake Blvd,1,1,0
3164,Palmeri,(310) 442-8446,90049,CA,Los Angeles,11650 San Vicente Blvd,0,0,0
3165,Wolfgang Puck Express,(310) 215-5166,90045,CA,Los Angeles,Los Angeles International Airport,0,0,0
3166,Five0Four Hollywood,(323) 960-0224,90028,CA,Los Angeles,6541 Hollywood Blvd #102,1,1,1
3167,El Patron Mexican Restaurant,(818) 643-3033,91356,CA,Tarzana,5545 Reseda Blvd,1,0,1
3168,Manpuku Tokyo BBQ,(310) 473-0580,90025,CA,Los Angeles,2125 Sawtelle Blvd,0,0,0
3169,Local Table,(213) 488-2654,90017,CA,Los Angeles,800 S Figueroa St,1,1,0
3170,Habibi Cafe,(310) 824-2277,90024,CA,Los Angeles,923 Broxton Ave,0,0,0
3171,Rachada Thai Cuisine,(562) 921-0889,90670,CA,Los Angeles,13416 Imperial Highway,1,1,0
3172,Joe's Pizza on Hollywood,(323) 467-9500,90028,CA,Los Angeles,6504 Hollywood Boulevard,1,1,0
3173,Little Siam Thai Cuisine,(818) 785-5464,91411,CA,Los Angeles,15046 Oxnard St,1,1,0
3174,Via-Mar Seafood,(323) 255-4929,90042,CA,Los Angeles,5111 N Figueroa St,0,0,0
3175,Rosti Tuscan Kitchen,(818) 995-7179,91436,CA,Los Angeles,16350 Ventura Blvd,1,1,1
3176,El Tarasco,(310) 306-8552,90292,CA,Venice,109 Washington Blvd,0,0,0
3177,Bistro Ka Japanese Restaurant,(818) 340-1300,91303,CA,Los Angeles,6600 Topanga Canyon Blvd #2010a,1,1,0
3178,Ocha Classic,(213) 383-4249,90005,CA,Los Angeles,835 S Vermont Ave,0,0,0
3179,Hummus Bar & Grill,(818) 344-6606,91356,CA,Los Angeles,18743 ventura blvd,1,1,0
3180,Don Chuy's Mexican Restaurant,(310) 398-9606,90230,CA,Los Angeles,11800 Jefferson Blvd.,0,1,1
3181,Siam Sunset,(323) 467-8935,90027,CA,Los Angeles,5265 W Sunset Blvd,0,0,0
3182,Trastevere,(323) 962-3700,90028,CA,Los Angeles,6801 Hollywood Blvd,0,0,0
3183,Four Leaf Tea Room,(213) 784-6620,90012,CA,Los Angeles,318 E 2nd St,1,1,1
3184,Noho Pizza & Grill,(818) 766-1106,91601,CA,Los Angeles,11300 Magnolia Blvd,1,1,1
3185,En Sushi,(323) 664-1891,90027,CA,Los Angeles,1972 Hillhurst Ave,0,0,0
3186,La Casa de las Garnachas & Beer,(818) 891-0100,91343,CA,Los Angeles,8755 Parthenia Pl,0,0,1
3187,Gabby's Coney Dog,(310) 854-1172,90069,CA,Los Angeles,8873 Sunset Blvd,1,1,0
3188,Maria's Italian Kitchen,(818) 906-0783,91423,CA,Los Angeles,13353 Ventura Blvd,1,1,1
3189,Joni's Coffee Roasting Cafe,(310) 305-7147,90292,CA,Los Angeles,552 Washington Blvd,0,0,0
3190,Chinese Deli T & D,(818) 508-0333,91601,CA,Los Angeles,4821 Lankershim Blvd,1,1,0
3191,RPM Italian,(312) 222-1888,60654,IL,Chicago,52 West Illinois Street,0,1,0
3192,Sarkis Cafe,(847) 328-9703,60201,IL,Chicago,2632 Gross Point Road,0,1,1
3193,Goose Island Brewpub,(312) 915-0071,60614,IL,Chicago,1800 N Clybourn Avenue,0,1,0
3194,Glenn's Diner,(773) 506-1720,60613,IL,Chicago,1820 W Montrose Avenue,0,1,1
3195,The Wiener's Circle,(773) 477-7444,60614,IL,Chicago,2622 N Clark Street,0,1,1
3196,Rock Bottom Brewery,(312) 755-9339,60610,IL,Chicago,1 W Grand Avenue,0,1,1
3197,Chicago Chop House,(312) 787-7100,60654,IL,Chicago,60 W Ontario Street,0,1,0
3198,Joy's Noodles and Rice,(773) 327-8330,60657,IL,Chicago,3257 North Broadway Street,1,1,1
3199,Joy Yee's Noodles,(312) 328-0001,60616,IL,Chicago,2139 S China Place,0,1,0
3200,Tavern on Rush,(312) 664-9600,60611,IL,Chicago,1031 N Rush Street,0,1,1
3201,Star of Siam,(312) 670-0100,60611,IL,Chicago,11 East Illinois Street,0,1,0
3202,Sable Kitchen & Bar,(312) 755-9704,60654,IL,Chicago,505 N State Street,0,1,0
3203,Eggsperience,(312) 870-6773,60654,IL,Chicago,35 W Ontario Street,0,1,0
3204,Jake Melnick's Corner Tap,(312) 266-0400,60611,IL,Chicago,41 E Superior Street,1,1,1
3205,The Cheesecake Factory,(312) 337-1101,60611,IL,Chicago,875 N Michigan Avenue,0,1,1
3206,Rockit Bar & Grill,(312) 645-6000,60654,IL,Chicago,22 W Hubbard Street,1,1,1
3207,Lawry's the Prime Rib,(312) 787-5000,60611,IL,Chicago,100 E Ontario Street,0,1,0
3208,Calo Ristorante,(773) 271-7782,60640,IL,Chicago,5343 N Clark Street,1,1,0
3209,Yolk,(312) 787-2277,60654,IL,Chicago,747 N Wells Street,0,1,0
3210,Texas de Brazil,(847) 413-1600,60173,IL,Chicago,5 Woodfield Shopping Center,0,1,0
3211,Medici on 57th,(773) 667-7394,60637,IL,Chicago,1327 E 57th Street,1,1,1
3212,BIN 36,(312) 995-6560,60661,IL,Chicago,161 N Jefferson Street,0,0,1
3213,Big Jones,(773) 275-5725,60640,IL,Chicago,5347 N. Clark Street,0,1,1
3214,Walker Bros. Original Pancake House,(847) 251-6000,60091,IL,Wilmette,153 Green Bay Road,0,1,0
3215,Weber Grill Restaurant,(847) 413-0800,60173,IL,Chicago,1010 N Meacham Road,0,1,1
3216,Irazu,(773) 252-5687,60647,IL,Chicago,1865 N Milwaukee Avenue,0,1,1
3217,Green Zebra,(312) 243-7100,60622,IL,Chicago,1460 W Chicago Avenue,0,0,0
3218,Wishbone,(312) 850-2663,60607,IL,Chicago,1001 West Washington Boulevard,1,1,1
3219,Catch 35,(312) 346-3500,60601,IL,Chicago,35 W Upper Wacker Drive,0,1,0
3220,Yu's Mandarin Restaurant,(847) 882-5340,60173,IL,Chicago,200 E Golf Road,1,1,0
3221,Big Bowl,(312) 951-1888,60611,IL,Chicago,60 E Ohio Street,1,1,0
3222,Oysy Sushi,(312) 670-6750,60611,IL,Chicago,50 E Grand Avenue,1,1,0
3223,Piccolo Sogno,(312) 421-0077,60622,IL,Chicago,464 N. Halsted Street,0,1,1
3224,Friends Sushi,(312) 787-8998,60611,IL,Chicago,710 North Rush Street,0,1,1
3225,Meli Cafe,(312) 454-0748,60661,IL,Chicago,301 S Halsted Street,0,1,0
3226,Haymarket Pub & Brewery,(312) 638-0700,60661,IL,Chicago,737 W Randolph Street,0,1,1
3227,Orange,(773) 549-7833,60614,IL,Chicago,2413 N. Clark Street,0,1,0
3228,Pita Inn,(847) 677-0211,60076,IL,Chicago,4710 Dempster Street,0,1,0
3229,mk The Restaurant,(312) 482-9179,60610,IL,Chicago,868 N. Franklin Street,0,0,1
3230,Sweet Mandy B's,(773) 244-1174,60614,IL,Chicago,1208 W. Webster Avenue,0,1,1
3231,Al's Italian Beef,(312) 226-4017,60607,IL,Chicago,1079 W Taylor Street,0,1,1
3232,Adobo Grill,(312) 266-7999,60610,IL,Chicago,215 W North Avenue,0,1,1
3233,Ralph Lauren Bar & Grill,(312) 475-1100,60611,IL,Chicago,115 E Chicago Avenue,0,1,1
3234,India House,(312) 645-9500,60610,IL,Chicago,59 W Grand Avenue,0,1,0
3235,Tapas Barcelona,(847) 866-9900,60201,IL,Chicago,1615 Chicago Avenue,0,1,1
3236,Benny's Chop House,(312) 626-2444,60611,IL,Chicago,444 N. Wabash Avenue,0,1,0
3237,Magnolia Bakery,(312) 346-7777,60602,IL,Chicago,Block 37,0,0,0
3238,Paradise Pup,(847) 699-8590,60016,IL,Des Plaines,1724 S River Road,0,1,1
3239,Wildberry Pancakes & Cafe,(847) 517-4000,60173,IL,Chicago,1383 N Meacham Road,0,1,0
3240,R.J. Grunts,(773) 929-5363,60614,IL,Chicago,2056 N Lincoln Park West,1,1,0
3241,The Bristol,(773) 862-5555,60647,IL,Chicago,2152 N Damen Avenue,0,1,0
3242,Vermilion,(312) 527-4060,60610,IL,Chicago,10 W. Hubbard Street,0,0,1
3243,Three Dots and a Dash,(312) 610-4220,60654,IL,Chicago,435 North Clark Street,0,0,0
3244,Johnnie's Beef,(708) 452-6000,60707,IL,Chicago,7500 W North Avenue,0,1,1
3245,Phoenix,(312) 328-0848,60616,IL,Chicago,2131 S Archer Avenue,1,1,0
3246,Antique Taco,(773) 687-8697,60622,IL,Chicago,1360 N. Milwaukee Avenue,0,1,0
3247,Julius Meinl,(773) 868-1857,60613,IL,Chicago,3601 N Southport Avenue,0,1,1
3248,Davanti Enoteca,(312) 226-5550,60607,IL,Chicago,1359 W Taylor Street,0,1,0
3249,Sprinkles Cupcakes,(312) 573-1600,60611,IL,Chicago,50 E. Walton Street,1,1,0
3250,Wishbone,(773) 549-2663,60657,IL,Chicago,3300 N. Lincoln Avenue,1,1,1
3251,Sepia,(312) 441-1920,60661,IL,Chicago,123 North Jefferson Street,0,0,1
3252,San Soo Gab San,(773) 334-1589,60625,IL,Chicago,5247 N. Western Avenue,0,1,0
3253,Wilde Bar & Restaurant,(773) 244-0404,60657,IL,Chicago,3130 N Broadway Street,0,1,1
3254,Pilot Pete's,(847) 891-5100,60193,IL,Chicago,905 W Irving Park Road,0,1,0
3255,Tavern at the Park,(312) 552-0070,60601,IL,Chicago,130 E Randolph Street,0,1,1
3256,Toast,(773) 935-5600,60614,IL,Chicago,746 W Webster Avenue,0,1,0
3257,Chicago Q,(312) 642-1160,60610,IL,Chicago,1160 N Dearborn Street,0,1,1
3258,Smith & Wollensky,(312) 670-9900,60654,IL,Chicago,318 North State Street,0,1,1
3259,Trenchermen,(773) 661-1540,60647,IL,Chicago,2039 W. North Avenue,0,0,0
3260,Belly Shack,(773) 252-1414,60647,IL,Chicago,1912 N Western Avenue,0,1,0
3261,Edzo's Burger Shop,(847) 864-3396,60201,IL,Evanston,1571 Sherman Avenue,1,1,0
3262,Green Street Smoked Meats,(312) 754-0434,60607,IL,Chicago,112 N Green Street,0,1,0
3263,Niu Japanese Fusion Lounge,(312) 527-2888,60611,IL,Chicago,332 E Illinois Street,1,1,1
3264,Zed451,(312) 266-6691,60654,IL,Chicago,739 North Clark Street,0,1,1
3265,Havana,(312) 644-1900,60654,IL,Chicago,412 N Clark Street,0,1,0
3266,Bang Bang Pie Shop,(773) 276-8888,60647,IL,Chicago,2051 N California Avenue,0,1,1
3267,Hot Woks Cool Sushi,(312) 345-1234,60603,IL,Chicago,30 S Michigan Avenue,1,1,1
3268,Lola,(206) 441-1430,98121,WA,Seattle,Hotel Andra,0,1,1
3269,Pike Place Chowder,(206) 267-2537,98101,WA,Seattle,Pike Place Market,0,1,1
3270,Canlis,(206) 283-3313,98109,WA,Seattle,2576 Aurora Avenue North,0,0,0
3271,Portage Bay Cafe,(206) 547-8230,98105,WA,Seattle,University Inn,0,1,1
3272,Piroshky Piroshky,(206) 441-6068,98101,WA,Seattle,Pike Place Market,0,1,0
